State,Gender,Year,Top Name,Occurences
IN,F,2003,Emma,669
IN,F,2004,Emma,672
IN,F,2005,Emma,576
IN,F,2006,Emma,570
IN,F,2007,Emma,525
IN,F,2008,Emma,513
IN,F,2009,Emma,492
IN,F,2010,Emma,457
IN,F,2011,Emma,452
IN,F,2012,Emma,470
IN,M,1910,William,164
IN,M,1911,John,222
IN,M,1912,John,473
IN,M,1913,John,605
IN,M,1914,John,824
IN,M,1915,Robert,1114
IN,M,1916,Robert,1272
IN,M,1917,Robert,1314
IN,M,1918,Robert,1558
IN,M,1919,Robert,1568
IN,M,1920,Robert,1850
IN,M,1921,Robert,2255
IN,M,1922,Robert,2082
IN,M,1923,Robert,2283
IN,M,1924,Robert,2419
IN,M,1925,Robert,2415
IN,M,1926,Robert,2306
IN,M,1927,Robert,2342
IN,M,1928,Robert,2213
IN,M,1929,Robert,2207
IN,M,1930,Robert,2287
IN,M,1931,Robert,1991
IN,M,1932,Robert,1848
IN,M,1933,Robert,1603
IN,M,1934,Robert,1627
IN,M,1935,Robert,1593
IN,M,1936,Robert,1522
IN,M,1937,Robert,1658
IN,M,1938,Robert,1669
IN,M,1939,James,1642
IN,M,1940,James,1724
IN,M,1941,James,1787
IN,M,1942,James,2042
IN,M,1943,James,2249
IN,M,1944,James,2133
IN,M,1945,James,1888
IN,M,1946,James,2295
IN,M,1947,James,2529
IN,M,1948,James,2190
IN,M,1949,James,2371
IN,M,1950,Michael,2345
IN,M,1951,Michael,2560
IN,M,1952,Michael,2591
IN,M,1953,Michael,2577
IN,M,1954,Michael,2781
IN,M,1955,David,2703
IN,M,1956,Michael,2680
IN,M,1957,Michael,2567
IN,M,1958,Michael,2452
IN,M,1959,David,2387
IN,M,1960,David,2553
IN,M,1961,David,2442
IN,M,1962,David,2264
IN,M,1963,David,2239
IN,M,1964,David,2243
IN,M,1965,Michael,2029
IN,M,1966,Michael,2035
IN,M,1967,Michael,2283
IN,M,1968,Michael,2197
IN,M,1969,Michael,2370
IN,M,1970,Michael,2318
IN,M,1971,Michael,2195
IN,M,1972,Michael,1943
IN,M,1973,Michael,1902
IN,M,1974,Jason,1924
IN,M,1975,Jason,1888
IN,M,1976,Jason,1779
IN,M,1977,Jason,1843
IN,M,1978,Jason,1603
IN,M,1979,Michael,1590
IN,M,1980,Michael,1642
IN,M,1981,Michael,1549
IN,M,1982,Michael,1440
IN,M,1983,Michael,1373
IN,M,1984,Matthew,1392
IN,M,1985,Joshua,1321
IN,M,1986,Michael,1291
IN,M,1987,Michael,1168
IN,M,1988,Michael,1218
IN,M,1989,Joshua,1201
IN,M,1990,Michael,1233
IN,M,1991,Michael,1178
IN,M,1992,Michael,1054
IN,M,1993,Jacob,1015
IN,M,1994,Jacob,974
IN,M,1995,Jacob,1075
IN,M,1996,Jacob,1076
IN,M,1997,Jacob,1131
IN,M,1998,Jacob,1120
IN,M,1999,Jacob,1135
IN,M,2000,Jacob,1059
IN,M,2001,Jacob,941
IN,M,2002,Jacob,780
IN,M,2003,Jacob,773
IN,M,2004,Jacob,688
IN,M,2005,Jacob,671
IN,M,2006,Jacob,577
IN,M,2007,Jacob,568
IN,M,2008,Jacob,536
IN,M,2009,Ethan,496
IN,M,2010,Elijah,448
IN,M,2011,Mason,509
IN,M,2012,Liam,497
KS,F,1910,Mary,251
KS,F,1911,Mary,277
KS,F,1912,Mary,369
KS,F,1913,Mary,437
KS,F,1914,Mary,527
KS,F,1915,Mary,671
KS,F,1916,Mary,757
KS,F,1917,Mary,856
KS,F,1918,Mary,884
KS,F,1919,Mary,828
KS,F,1920,Mary,890
KS,F,1921,Mary,1058
KS,F,1922,Mary,979
KS,F,1923,Mary,981
KS,F,1924,Mary,952
KS,F,1925,Betty,986
KS,F,1926,Betty,929
KS,F,1927,Mary,986
KS,F,1928,Mary,860
KS,F,1929,Mary,846
KS,F,1930,Mary,859
KS,F,1931,Mary,838
KS,F,1932,Mary,792
KS,F,1933,Mary,771
KS,F,1934,Mary,814
KS,F,1935,Shirley,896
KS,F,1936,Mary,711
KS,F,1937,Mary,649
KS,F,1938,Mary,737
KS,F,1939,Mary,712
KS,F,1940,Mary,662
KS,F,1941,Mary,642
KS,F,1942,Mary,688
KS,F,1943,Mary,746
KS,F,1944,Mary,745
KS,F,1945,Mary,644
KS,F,1946,Linda,750
KS,F,1947,Linda,1387
KS,F,1948,Linda,1368
KS,F,1949,Linda,1167
KS,F,1950,Linda,1062
KS,F,1951,Linda,967
KS,F,1952,Linda,825
KS,F,1953,Debra,792
KS,F,1954,Debra,849
KS,F,1955,Debra,857
KS,F,1956,Debra,822
KS,F,1957,Debra,726
KS,F,1958,Debra,567
KS,F,1959,Mary,537
KS,F,1960,Mary,514
KS,F,1961,Lisa,449
KS,F,1962,Lisa,478
KS,F,1963,Lisa,551
KS,F,1964,Lisa,447
KS,F,1965,Lisa,528
KS,F,1966,Lisa,509
KS,F,1967,Lisa,486
KS,F,1968,Michelle,435
KS,F,1969,Michelle,423
KS,F,1970,Jennifer,481
KS,F,1971,Jennifer,511
KS,F,1972,Jennifer,718
KS,F,1973,Jennifer,635
KS,F,1974,Jennifer,690
KS,F,1975,Jennifer,650
KS,F,1976,Jennifer,689
KS,F,1977,Jennifer,685
KS,F,1978,Jennifer,672
KS,F,1979,Jennifer,694
KS,F,1980,Jennifer,656
KS,F,1981,Jennifer,637
KS,F,1982,Jennifer,612
KS,F,1983,Jennifer,541
KS,F,1984,Ashley,554
KS,F,1985,Ashley,606
KS,F,1986,Jessica,574
KS,F,1987,Ashley,609
KS,F,1988,Jessica,546
KS,F,1989,Jessica,484
KS,F,1990,Ashley,450
KS,F,1991,Jessica,412
KS,F,1992,Ashley,367
KS,F,1993,Ashley,333
KS,F,1994,Jessica,300
KS,F,1995,Ashley,252
KS,F,1996,Madison,232
KS,F,1997,Emily,255
KS,F,1998,Madison,282
KS,F,1999,Madison,252
KS,F,2000,Madison,277
KS,F,2001,Madison,259
KS,F,2002,Emily,243
KS,F,2003,Emma,280
KS,F,2004,Emma,262
KS,F,2005,Emma,267
KS,F,2006,Emma,232
KS,F,2007,Addison,238
KS,F,2008,Emma,200
KS,F,2009,Emma,218
KS,F,2010,Isabella,214
KS,F,2011,Sophia,218
KS,F,2012,Emma,238
KS,M,1910,John,129
KS,M,1911,John,137
KS,M,1912,John,281
KS,M,1913,John,353
KS,M,1914,John,440
KS,M,1915,John,593
KS,M,1916,John,590
KS,M,1917,John,598
KS,M,1918,John,662
KS,M,1919,John,612
KS,M,1920,Robert,735
KS,M,1921,Robert,787
KS,M,1922,Robert,898
KS,M,1923,Robert,985
KS,M,1924,Robert,1020
KS,M,1925,Robert,1031
KS,M,1926,Robert,1025
KS,M,1927,Robert,1037
KS,M,1928,Robert,992
KS,M,1929,Robert,972
KS,M,1930,Robert,986
KS,M,1931,Robert,919
KS,M,1932,Robert,901
KS,M,1933,Robert,734
KS,M,1934,Robert,818
KS,M,1935,Robert,668
KS,M,1936,Robert,726
KS,M,1937,Robert,763
KS,M,1938,Robert,667
KS,M,1939,Larry,642
KS,M,1940,Larry,714
KS,M,1941,Larry,755
KS,M,1942,Larry,733
KS,M,1943,Robert,826
KS,M,1944,Robert,752
KS,M,1945,Robert,742
KS,M,1946,Robert,892
KS,M,1947,Robert,925
KS,M,1948,Robert,895
KS,M,1949,Robert,899
KS,M,1950,Robert,918
KS,M,1951,Michael,1007
KS,M,1952,Michael,1128
KS,M,1953,Michael,1108
KS,M,1954,Michael,1183
KS,M,1955,David,1162
KS,M,1956,Michael,1127
KS,M,1957,Michael,1092
KS,M,1958,David,1065
KS,M,1959,David,990
KS,M,1960,David,1005
KS,M,1961,David,1022
KS,M,1962,David,928
KS,M,1963,David,831
KS,M,1964,David,806
KS,M,1965,Michael,743
KS,M,1966,Michael,720
KS,M,1967,Michael,703
KS,M,1968,Michael,791
KS,M,1969,Michael,851
KS,M,1970,Michael,801
KS,M,1971,Michael,733
KS,M,1972,Michael,611
KS,M,1973,Jason,672
KS,M,1974,Jason,801
KS,M,1975,Jason,800
KS,M,1976,Jason,708
KS,M,1977,Jason,661
KS,M,1978,Jason,617
KS,M,1979,Michael,605
KS,M,1980,Michael,686
KS,M,1981,Michael,619
KS,M,1982,Christopher,639
KS,M,1983,Christopher,665
KS,M,1984,Christopher,630
KS,M,1985,Christopher,564
KS,M,1986,Michael,528
KS,M,1987,Christopher,501
KS,M,1988,Joshua,547
KS,M,1989,Joshua,512
KS,M,1990,Michael,486
KS,M,1991,Michael,489
KS,M,1992,Tyler,384
KS,M,1993,Jacob,395
KS,M,1994,Austin,390
KS,M,1995,Jacob,403
KS,M,1996,Jacob,352
KS,M,1997,Jacob,407
KS,M,1998,Jacob,432
KS,M,1999,Jacob,451
KS,M,2000,Jacob,405
KS,M,2001,Jacob,343
KS,M,2002,Jacob,317
KS,M,2003,Jacob,276
KS,M,2004,Jacob,292
KS,M,2005,Jacob,265
KS,M,2006,Jacob,221
KS,M,2007,Ethan,250
KS,M,2008,Ethan,243
KS,M,2009,Ethan,204
KS,M,2010,Jacob,203
KS,M,2011,Mason,186
KS,M,2012,Mason,202
KY,F,1910,Mary,793
KY,F,1911,Mary,827
KY,F,1912,Mary,984
KY,F,1913,Mary,1188
KY,F,1914,Mary,1323
KY,F,1915,Mary,1807
KY,F,1916,Mary,1834
KY,F,1917,Mary,1913
KY,F,1918,Mary,2139
KY,F,1919,Mary,2162
KY,F,1920,Mary,2337
KY,F,1921,Mary,2511
KY,F,1922,Mary,2442
KY,F,1923,Mary,2345
KY,F,1924,Mary,2536
KY,F,1925,Mary,2342
KY,F,1926,Mary,2312
KY,F,1927,Mary,2353
KY,F,1928,Mary,2163
KY,F,1929,Mary,1993
KY,F,1930,Mary,2001
KY,F,1931,Mary,1875
KY,F,1932,Mary,1950
KY,F,1933,Mary,1851
KY,F,1934,Mary,1881
KY,F,1935,Mary,1811
KY,F,1936,Mary,1689
KY,F,1937,Mary,1726
KY,F,1938,Mary,1782
KY,F,1939,Mary,1731
KY,F,1940,Mary,1787
KY,F,1941,Mary,1699
KY,F,1942,Mary,1747
KY,F,1943,Mary,1677
KY,F,1944,Mary,1600
KY,F,1945,Mary,1434
KY,F,1946,Mary,1733
KY,F,1947,Linda,2172
KY,F,1948,Linda,2272
KY,F,1949,Linda,2101
KY,F,1950,Linda,1892
KY,F,1951,Linda,1741
KY,F,1952,Linda,1546
KY,F,1953,Mary,1411
KY,F,1954,Mary,1464
KY,F,1955,Mary,1310
KY,F,1956,Mary,1245
KY,F,1957,Mary,1198
KY,F,1958,Mary,1127
KY,F,1959,Mary,1131
KY,F,1960,Mary,997
KY,F,1961,Mary,966
KY,F,1962,Mary,945
KY,F,1963,Lisa,1080
KY,F,1964,Lisa,1116
KY,F,1965,Lisa,1185
KY,F,1966,Lisa,1079
KY,F,1967,Lisa,952
KY,F,1968,Lisa,926
KY,F,1969,Lisa,782
KY,F,1970,Melissa,765
KY,F,1971,Jennifer,903
KY,F,1972,Jennifer,962
KY,F,1973,Jennifer,1019
KY,F,1974,Jennifer,1104
KY,F,1975,Jennifer,1006
KY,F,1976,Jennifer,1051
KY,F,1977,Jennifer,1090
KY,F,1978,Jennifer,1019
KY,F,1979,Amanda,1033
KY,F,1980,Amanda,1275
KY,F,1981,Amanda,1059
KY,F,1982,Jessica,1001
KY,F,1983,Amanda,932
KY,F,1984,Ashley,934
KY,F,1985,Ashley,1004
KY,F,1986,Ashley,1024
KY,F,1987,Ashley,1038
KY,F,1988,Ashley,914
KY,F,1989,Brittany,844
KY,F,1990,Brittany,843
KY,F,1991,Ashley,755
KY,F,1992,Ashley,676
KY,F,1993,Ashley,596
KY,F,1994,Ashley,504
KY,F,1995,Ashley,435
KY,F,1996,Hannah,437
KY,F,1997,Hannah,502
KY,F,1998,Hannah,513
KY,F,1999,Hannah,509
KY,F,2000,Hannah,562
KY,F,2001,Madison,516
KY,F,2002,Madison,550
KY,F,2003,Emily,473
KY,F,2004,Madison,380
KY,F,2005,Madison,452
KY,F,2006,Madison,418
KY,F,2007,Madison,407
KY,F,2008,Madison,359
KY,F,2009,Emma,330
KY,F,2010,Isabella,373
KY,F,2011,Emma,331
KY,F,2012,Emma,352
KY,M,1910,James,352
KY,M,1911,William,353
KY,M,1912,William,647
KY,M,1913,William,761
KY,M,1914,James,948
KY,M,1915,James,1332
KY,M,1916,James,1414
KY,M,1917,James,1578
KY,M,1918,James,1733
KY,M,1919,James,1843
KY,M,1920,James,2156
KY,M,1921,James,2160
KY,M,1922,James,2072
KY,M,1923,James,2181
KY,M,1924,James,2256
KY,M,1925,James,2092
KY,M,1926,James,2182
KY,M,1927,James,2081
KY,M,1928,James,1931
KY,M,1929,James,1974
KY,M,1930,James,2028
KY,M,1931,James,1956
KY,M,1932,James,1929
KY,M,1933,James,1987
KY,M,1934,James,2049
KY,M,1935,James,2078
KY,M,1936,James,1944
KY,M,1937,James,2049
KY,M,1938,James,2171
KY,M,1939,James,2108
KY,M,1940,James,2233
KY,M,1941,James,2165
KY,M,1942,James,2391
KY,M,1943,James,2424
KY,M,1944,James,2253
KY,M,1945,James,2125
KY,M,1946,James,2455
KY,M,1947,James,2553
KY,M,1948,James,2382
KY,M,1949,James,2302
KY,M,1950,James,2250
KY,M,1951,James,2159
KY,M,1952,James,2063
KY,M,1953,James,2034
KY,M,1954,James,2123
KY,M,1955,James,1912
KY,M,1956,James,1905
KY,M,1957,James,1888
KY,M,1958,James,1762
KY,M,1959,James,1805
KY,M,1960,James,1740
KY,M,1961,James,1623
KY,M,1962,James,1728
KY,M,1963,James,1627
KY,M,1964,James,1634
KY,M,1965,James,1587
KY,M,1966,James,1453
KY,M,1967,James,1410
KY,M,1968,James,1347
KY,M,1969,James,1510
KY,M,1970,James,1569
KY,M,1971,James,1479
KY,M,1972,James,1268
KY,M,1973,Michael,1179
KY,M,1974,Michael,1196
KY,M,1975,Michael,1207
KY,M,1976,Michael,1238
KY,M,1977,Jason,1277
KY,M,1978,James,1184
KY,M,1979,Jason,1163
KY,M,1980,Jason,1167
KY,M,1981,Joshua,1065
KY,M,1982,Christopher,1145
KY,M,1983,Christopher,1107
KY,M,1984,Christopher,1057
KY,M,1985,Joshua,1034
KY,M,1986,Christopher,958
KY,M,1987,Joshua,947
KY,M,1988,Joshua,920
KY,M,1989,Joshua,945
KY,M,1990,Joshua,891
KY,M,1991,Joshua,799
KY,M,1992,Joshua,675
KY,M,1993,James,638
KY,M,1994,Austin,638
KY,M,1995,Austin,732
KY,M,1996,Austin,727
KY,M,1997,Austin,729
KY,M,1998,Jacob,847
KY,M,1999,Jacob,732
KY,M,2000,Jacob,807
KY,M,2001,Jacob,711
KY,M,2002,Jacob,627
KY,M,2003,Jacob,620
KY,M,2004,Jacob,484
KY,M,2005,Jacob,553
KY,M,2006,Jacob,497
KY,M,2007,Jacob,479
KY,M,2008,William,428
KY,M,2009,Jacob,426
KY,M,2010,William,375
KY,M,2011,William,394
KY,M,2012,William,347
LA,F,1910,Mary,586
LA,F,1911,Mary,502
LA,F,1912,Mary,658
LA,F,1913,Mary,634
LA,F,1914,Mary,747
LA,F,1915,Mary,817
LA,F,1916,Mary,881
LA,F,1917,Mary,957
LA,F,1918,Mary,1111
LA,F,1919,Mary,1164
LA,F,1920,Mary,1301
LA,F,1921,Mary,1195
LA,F,1922,Mary,1269
LA,F,1923,Mary,1263
LA,F,1924,Mary,1286
LA,F,1925,Mary,1304
LA,F,1926,Mary,1340
LA,F,1927,Mary,1379
LA,F,1928,Mary,1266
LA,F,1929,Mary,1304
LA,F,1930,Mary,1200
LA,F,1931,Mary,1228
LA,F,1932,Mary,1312
LA,F,1933,Mary,1141
LA,F,1934,Mary,1242
LA,F,1935,Mary,1214
LA,F,1936,Mary,1250
LA,F,1937,Mary,1299
LA,F,1938,Mary,1326
LA,F,1939,Mary,1485
LA,F,1940,Mary,1412
LA,F,1941,Mary,1555
LA,F,1942,Mary,1624
LA,F,1943,Mary,1603
LA,F,1944,Mary,1639
LA,F,1945,Mary,1468
LA,F,1946,Mary,1601
LA,F,1947,Linda,1648
LA,F,1948,Linda,1598
LA,F,1949,Mary,1557
LA,F,1950,Mary,1582
LA,F,1951,Mary,1514
LA,F,1952,Mary,1507
LA,F,1953,Mary,1468
LA,F,1954,Mary,1563
LA,F,1955,Mary,1345
LA,F,1956,Mary,1348
LA,F,1957,Mary,1318
LA,F,1958,Mary,1213
LA,F,1959,Mary,1128
LA,F,1960,Mary,1087
LA,F,1961,Mary,1012
LA,F,1962,Mary,963
LA,F,1963,Lisa,946
LA,F,1964,Lisa,968
LA,F,1965,Lisa,1245
LA,F,1966,Lisa,1063
LA,F,1967,Lisa,936
LA,F,1968,Lisa,816
LA,F,1969,Lisa,711
LA,F,1970,Angela,601
LA,F,1971,Jennifer,664
LA,F,1972,Jennifer,754
LA,F,1973,Jennifer,769
LA,F,1974,Jennifer,805
LA,F,1975,Jennifer,824
LA,F,1976,Jennifer,874
LA,F,1977,Jennifer,873
LA,F,1978,Jennifer,854
LA,F,1979,Jennifer,878
LA,F,1980,Jennifer,1003
LA,F,1981,Jennifer,937
LA,F,1982,Jennifer,981
LA,F,1983,Ashley,1413
LA,F,1984,Ashley,1342
LA,F,1985,Ashley,1429
LA,F,1986,Ashley,1282
LA,F,1987,Ashley,1136
LA,F,1988,Ashley,928
LA,F,1989,Brittany,1156
LA,F,1990,Brittany,973
LA,F,1991,Ashley,763
LA,F,1992,Ashley,600
LA,F,1993,Ashley,556
LA,F,1994,Taylor,434
LA,F,1995,Taylor,466
LA,F,1996,Alexis,396
LA,F,1997,Alexis,481
LA,F,1998,Alexis,438
LA,F,1999,Hannah,407
LA,F,2000,Madison,465
LA,F,2001,Madison,482
LA,F,2002,Madison,520
LA,F,2003,Madison,455
LA,F,2004,Madison,431
LA,F,2005,Madison,418
LA,F,2006,Madison,401
LA,F,2007,Madison,351
LA,F,2008,Madison,333
LA,F,2009,Ava,313
LA,F,2010,Ava,298
LA,F,2011,Ava,287
LA,F,2012,Emma,318
LA,M,1910,John,243
LA,M,1911,John,223
LA,M,1912,John,407
LA,M,1913,John,452
LA,M,1914,John,503
LA,M,1915,James,607
LA,M,1916,John,674
LA,M,1917,John,666
LA,M,1918,John,847
LA,M,1919,John,826
LA,M,1920,John,913
LA,M,1921,James,858
LA,M,1922,James,952
LA,M,1923,John,898
LA,M,1924,James,926
LA,M,1925,James,955
LA,M,1926,James,950
LA,M,1927,James,1033
LA,M,1928,James,902
LA,M,1929,James,857
LA,M,1930,James,883
LA,M,1931,James,915
LA,M,1932,James,913
LA,M,1933,James,875
LA,M,1934,James,911
LA,M,1935,James,993
LA,M,1936,James,1034
LA,M,1937,James,942
LA,M,1938,James,1070
LA,M,1939,James,1148
LA,M,1940,James,1164
LA,M,1941,James,1239
LA,M,1942,James,1352
LA,M,1943,James,1399
LA,M,1944,James,1379
LA,M,1945,James,1286
LA,M,1946,James,1489
LA,M,1947,James,1581
LA,M,1948,James,1568
LA,M,1949,James,1575
LA,M,1950,James,1540
LA,M,1951,James,1560
LA,M,1952,James,1499
LA,M,1953,James,1555
LA,M,1954,James,1527
LA,M,1955,James,1490
LA,M,1956,James,1530
LA,M,1957,Michael,1606
LA,M,1958,Michael,1667
LA,M,1959,Michael,1590
LA,M,1960,Michael,1558
LA,M,1961,Michael,1580
LA,M,1962,Michael,1494
LA,M,1963,Michael,1439
LA,M,1964,John,1466
LA,M,1965,Michael,1266
LA,M,1966,Michael,1236
LA,M,1967,Michael,1339
LA,M,1968,Michael,1301
LA,M,1969,Michael,1313
LA,M,1970,Michael,1263
LA,M,1971,Michael,1183
LA,M,1972,Michael,1158
LA,M,1973,Michael,1037
LA,M,1974,Michael,1047
LA,M,1975,Michael,1088
LA,M,1976,Michael,1092
LA,M,1977,Michael,1127
LA,M,1978,Michael,1141
LA,M,1979,Michael,1164
LA,M,1980,Michael,1210
LA,M,1981,Michael,1138
LA,M,1982,Christopher,1320
LA,M,1983,Christopher,1296
LA,M,1984,Christopher,1319
LA,M,1985,Christopher,1228
LA,M,1986,Christopher,1200
LA,M,1987,Christopher,1065
LA,M,1988,Christopher,973
LA,M,1989,Christopher,1024
LA,M,1990,Joshua,945
LA,M,1991,Christopher,886
LA,M,1992,Christopher,741
LA,M,1993,Christopher,669
LA,M,1994,Christopher,594
LA,M,1995,Joshua,593
LA,M,1996,Christopher,518
LA,M,1997,Joshua,538
LA,M,1998,Jacob,494
LA,M,1999,Joshua,461
LA,M,2000,Joshua,471
LA,M,2001,Jacob,426
LA,M,2002,Joshua,410
LA,M,2003,Jacob,422
LA,M,2004,Ethan,377
LA,M,2005,Joshua,323
LA,M,2006,Ethan,321
LA,M,2007,Joshua,300
LA,M,2008,Ethan,301
LA,M,2009,Jayden,296
LA,M,2010,Jayden,312
LA,M,2011,Mason,309
LA,M,2012,Mason,312
MA,F,1910,Mary,988
MA,F,1911,Mary,1248
MA,F,1912,Mary,1636
MA,F,1913,Mary,1874
MA,F,1914,Mary,2497
MA,F,1915,Mary,2794
MA,F,1916,Mary,2754
MA,F,1917,Mary,2818
MA,F,1918,Mary,3006
MA,F,1919,Mary,2769
MA,F,1920,Mary,2971
MA,F,1921,Mary,3035
MA,F,1922,Mary,2846
MA,F,1923,Mary,2777
MA,F,1924,Mary,2747
MA,F,1925,Mary,2504
MA,F,1926,Mary,2329
MA,F,1927,Mary,2260
MA,F,1928,Mary,2153
MA,F,1929,Mary,1938
MA,F,1930,Mary,1959
MA,F,1931,Mary,1798
MA,F,1932,Mary,1727
MA,F,1933,Mary,1512
MA,F,1934,Mary,1506
MA,F,1935,Mary,1424
MA,F,1936,Mary,1429
MA,F,1937,Mary,1365
MA,F,1938,Mary,1275
MA,F,1939,Mary,1303
MA,F,1940,Mary,1323
MA,F,1941,Mary,1439
MA,F,1942,Mary,1623
MA,F,1943,Mary,1704
MA,F,1944,Mary,1519
MA,F,1945,Mary,1419
MA,F,1946,Mary,1663
MA,F,1947,Linda,2708
MA,F,1948,Linda,2409
MA,F,1949,Linda,2420
MA,F,1950,Linda,2107
MA,F,1951,Linda,1975
MA,F,1952,Susan,1878
MA,F,1953,Susan,1922
MA,F,1954,Mary,2130
MA,F,1955,Susan,2095
MA,F,1956,Susan,2079
MA,F,1957,Susan,2055
MA,F,1958,Susan,2182
MA,F,1959,Susan,1988
MA,F,1960,Susan,1846
MA,F,1961,Susan,1743
MA,F,1962,Lisa,1715
MA,F,1963,Lisa,2084
MA,F,1964,Lisa,2121
MA,F,1965,Lisa,2150
MA,F,1966,Lisa,2137
MA,F,1967,Lisa,2044
MA,F,1968,Lisa,1752
MA,F,1969,Lisa,1547
MA,F,1970,Jennifer,1645
MA,F,1971,Jennifer,2016
MA,F,1972,Jennifer,2076
MA,F,1973,Jennifer,1928
MA,F,1974,Jennifer,1843
MA,F,1975,Jennifer,1676
MA,F,1976,Jennifer,1551
MA,F,1977,Jennifer,1532
MA,F,1978,Jennifer,1495
MA,F,1979,Jennifer,1511
MA,F,1980,Jennifer,1480
MA,F,1981,Jennifer,1433
MA,F,1982,Jennifer,1433
MA,F,1983,Jennifer,1407
MA,F,1984,Jennifer,1317
MA,F,1985,Jennifer,1123
MA,F,1986,Jessica,1198
MA,F,1987,Jessica,1278
MA,F,1988,Jessica,1110
MA,F,1989,Ashley,1081
MA,F,1990,Jessica,1049
MA,F,1991,Ashley,902
MA,F,1992,Jessica,868
MA,F,1993,Sarah,755
MA,F,1994,Emily,740
MA,F,1995,Emily,799
MA,F,1996,Emily,784
MA,F,1997,Emily,768
MA,F,1998,Emily,802
MA,F,1999,Emily,746
MA,F,2000,Emily,753
MA,F,2001,Emily,707
MA,F,2002,Emily,677
MA,F,2003,Emily,655
MA,F,2004,Emily,579
MA,F,2005,Emma,530
MA,F,2006,Ava,557
MA,F,2007,Ava,532
MA,F,2008,Ava,470
MA,F,2009,Olivia,514
MA,F,2010,Isabella,496
MA,F,2011,Sophia,554
MA,F,2012,Emma,504
MA,M,1910,John,513
MA,M,1911,John,868
MA,M,1912,John,1276
MA,M,1913,John,1480
MA,M,1914,John,1986
MA,M,1915,John,2291
MA,M,1916,John,2405
MA,M,1917,John,2470
MA,M,1918,John,2657
MA,M,1919,John,2408
MA,M,1920,John,2699
MA,M,1921,John,2783
MA,M,1922,John,2596
MA,M,1923,John,2653
MA,M,1924,John,2810
MA,M,1925,John,2649
MA,M,1926,John,2633
MA,M,1927,John,2653
MA,M,1928,Robert,2612
MA,M,1929,John,2437
MA,M,1930,Robert,2693
MA,M,1931,Robert,2539
MA,M,1932,Robert,2686
MA,M,1933,Robert,2511
MA,M,1934,Robert,2477
MA,M,1935,Robert,2478
MA,M,1936,Robert,2598
MA,M,1937,Robert,2789
MA,M,1938,Robert,2748
MA,M,1939,Robert,2598
MA,M,1940,Robert,2639
MA,M,1941,Robert,2682
MA,M,1942,Robert,3171
MA,M,1943,Robert,3139
MA,M,1944,Robert,2951
MA,M,1945,Robert,2888
MA,M,1946,Robert,3664
MA,M,1947,Robert,3895
MA,M,1948,Robert,3543
MA,M,1949,Robert,3294
MA,M,1950,Robert,3209
MA,M,1951,Robert,3336
MA,M,1952,Robert,3398
MA,M,1953,Robert,3413
MA,M,1954,Robert,3386
MA,M,1955,John,3351
MA,M,1956,John,3298
MA,M,1957,John,3532
MA,M,1958,John,3365
MA,M,1959,John,3387
MA,M,1960,John,3474
MA,M,1961,John,3606
MA,M,1962,John,3460
MA,M,1963,John,3394
MA,M,1964,John,3547
MA,M,1965,Michael,3181
MA,M,1966,Michael,2945
MA,M,1967,Michael,3069
MA,M,1968,Michael,2901
MA,M,1969,Michael,2925
MA,M,1970,Michael,2803
MA,M,1971,Michael,2532
MA,M,1972,Michael,2218
MA,M,1973,Michael,2180
MA,M,1974,Michael,2061
MA,M,1975,Michael,2187
MA,M,1976,Michael,2034
MA,M,1977,Michael,1993
MA,M,1978,Michael,2134
MA,M,1979,Michael,2113
MA,M,1980,Michael,2017
MA,M,1981,Michael,2166
MA,M,1982,Michael,2215
MA,M,1983,Michael,2166
MA,M,1984,Michael,2279
MA,M,1985,Michael,2120
MA,M,1986,Michael,2197
MA,M,1987,Michael,2256
MA,M,1988,Michael,2053
MA,M,1989,Michael,2257
MA,M,1990,Michael,2142
MA,M,1991,Michael,1960
MA,M,1992,Michael,1802
MA,M,1993,Michael,1589
MA,M,1994,Michael,1427
MA,M,1995,Michael,1356
MA,M,1996,Michael,1217
MA,M,1997,Matthew,1169
MA,M,1998,Michael,1175
MA,M,1999,Matthew,1007
MA,M,2000,Matthew,1038
MA,M,2001,Matthew,917
MA,M,2002,Matthew,889
MA,M,2003,Matthew,780
MA,M,2004,Michael,752
MA,M,2005,Matthew,695
MA,M,2006,Matthew,592
MA,M,2007,Matthew,564
MA,M,2008,Ryan,543
MA,M,2009,Ryan,487
MA,M,2010,Ryan,449
MA,M,2011,William,469
MA,M,2012,Benjamin,441
MD,F,1910,Mary,393
MD,F,1911,Mary,425
MD,F,1912,Mary,561
MD,F,1913,Mary,617
MD,F,1914,Mary,718
MD,F,1915,Mary,963
MD,F,1916,Mary,960
MD,F,1917,Mary,1031
MD,F,1918,Mary,1076
MD,F,1919,Mary,1069
MD,F,1920,Mary,1208
MD,F,1921,Mary,1302
MD,F,1922,Mary,1189
MD,F,1923,Mary,1227
MD,F,1924,Mary,1247
MD,F,1925,Mary,1182
MD,F,1926,Mary,1145
MD,F,1927,Mary,1200
MD,F,1928,Mary,1132
MD,F,1929,Mary,1050
MD,F,1930,Mary,1043
MD,F,1931,Mary,931
MD,F,1932,Mary,995
MD,F,1933,Mary,903
MD,F,1934,Mary,886
MD,F,1935,Mary,883
MD,F,1936,Mary,874
MD,F,1937,Mary,877
