num_critic_for_reviews,duration,gross,movie_title,num_voted_users,movie_imdb_link,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score
502,146,424645577,The Hunger Games: Catching Fire ,498397,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706,USA,PG-13,130000000,2013,7.6
116,103,7496522,The Curse of the Jade Scorpion ,31798,http://www.imdb.com/title/tt0256524/?ref_=fn_tt_tt_1,178,USA,PG-13,26000000,2001,6.8
56,100,NA,Accidental Love ,5006,http://www.imdb.com/title/tt1137470/?ref_=fn_tt_tt_1,28,USA,PG-13,26000000,2015,4
178,117,12276810,Self/less ,57674,http://www.imdb.com/title/tt2140379/?ref_=fn_tt_tt_1,126,USA,PG-13,26000000,2015,6.5
226,129,33565375,The Constant Gardener ,111351,http://www.imdb.com/title/tt0387131/?ref_=fn_tt_tt_1,568,UK,R,15000000,2005,7.5
406,120,499263,The Passion of the Christ ,179235,http://www.imdb.com/title/tt0335345/?ref_=fn_tt_tt_1,2814,USA,R,30000000,2004,7.1
366,116,148085755,Gran Torino ,561773,http://www.imdb.com/title/tt1205489/?ref_=fn_tt_tt_1,871,USA,R,33000000,2008,8.2
322,115,292298923,The Twilight Saga: Breaking Dawn - Part 2 ,185394,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329,USA,PG-13,120000000,2012,5.5
242,129,25517500,W. ,40941,http://www.imdb.com/title/tt1175491/?ref_=fn_tt_tt_1,320,USA,PG-13,25100000,2008,6.4
309,93,145000989,Taken ,483756,http://www.imdb.com/title/tt0936501/?ref_=fn_tt_tt_1,974,France,PG-13,25000000,2008,7.9
85,118,26761283,The Best of Me ,43084,http://www.imdb.com/title/tt1972779/?ref_=fn_tt_tt_1,99,USA,PG-13,26000000,2014,6.7
373,146,169705587,The Help ,318955,http://www.imdb.com/title/tt1454029/?ref_=fn_tt_tt_1,460,USA,PG-13,25000000,2011,8.1
224,128,3254172,The Fifth Estate ,29282,http://www.imdb.com/title/tt1837703/?ref_=fn_tt_tt_1,105,USA,R,28000000,2013,6.2
94,93,84185387,Scooby-Doo 2: Monsters Unleashed ,33180,http://www.imdb.com/title/tt0331632/?ref_=fn_tt_tt_1,149,USA,PG,80000000,2004,4.9
25,107,NA,Viy ,3170,http://www.imdb.com/title/tt1224378/?ref_=fn_tt_tt_1,18,Russia,NA,26000000,2014,5.4
273,97,82163317,Freddy vs. Jason ,89101,http://www.imdb.com/title/tt0329101/?ref_=fn_tt_tt_1,885,USA,R,30000000,2003,5.8
165,94,177343675,Home ,70121,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214,USA,PG,135000000,2015,6.7
78,101,NA,The Face of an Angel ,2863,http://www.imdb.com/title/tt2967008/?ref_=fn_tt_tt_1,25,UK,Not Rated,NA,2014,4.7
66,82,80920948,Jimmy Neutron: Boy Genius ,23943,http://www.imdb.com/title/tt0268397/?ref_=fn_tt_tt_1,118,USA,G,30000000,2001,6
459,85,80034302,Cloverfield ,296787,http://www.imdb.com/title/tt1060277/?ref_=fn_tt_tt_1,2192,USA,PG-13,25000000,2008,7
488,122,74273505,No Country for Old Men ,612060,http://www.imdb.com/title/tt0477348/?ref_=fn_tt_tt_1,1518,USA,R,25000000,2007,8.1
146,99,134141530,Ride Along ,75903,http://www.imdb.com/title/tt1408253/?ref_=fn_tt_tt_1,109,USA,PG-13,25000000,2014,6.2
168,97,71500556,Bridget Jones's Diary ,171568,http://www.imdb.com/title/tt0243155/?ref_=fn_tt_tt_1,571,UK,R,26000000,2001,6.7
152,121,71309760,Chocolat ,150308,http://www.imdb.com/title/tt0241303/?ref_=fn_tt_tt_1,498,UK,PG-13,25000000,2000,7.3
133,95,89808372,"Legally Blonde 2: Red, White & Blonde ",46417,http://www.imdb.com/title/tt0333780/?ref_=fn_tt_tt_1,297,USA,PG-13,45000000,2003,4.6
401,116,234277056,War of the Worlds ,334345,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741,USA,PG-13,132000000,2005,6.5
139,105,77264926,Parental Guidance ,21176,http://www.imdb.com/title/tt1047540/?ref_=fn_tt_tt_1,107,USA,PG,25000000,2012,6.1
245,108,70625986,No Strings Attached ,168717,http://www.imdb.com/title/tt1411238/?ref_=fn_tt_tt_1,178,USA,R,25000000,2011,6.2
70,115,55973336,Romeo Must Die ,57040,http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1,365,USA,R,25000000,2000,6.1
216,86,54098051,Final Destination 3 ,102861,http://www.imdb.com/title/tt0414982/?ref_=fn_tt_tt_1,571,Germany,R,25000000,2006,5.8
170,101,60443237,The Lucky One ,76882,http://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1,106,USA,PG-13,25000000,2012,6.5
181,96,82234139,Bridge to Terabithia ,110390,http://www.imdb.com/title/tt0398808/?ref_=fn_tt_tt_1,522,USA,PG,17000000,2007,7.2
226,101,51676606,Finding Neverland ,174591,http://www.imdb.com/title/tt0308644/?ref_=fn_tt_tt_1,632,USA,PG,25000000,2004,7.8
24,100,52528330,A Madea Christmas ,4265,http://www.imdb.com/title/tt2609758/?ref_=fn_tt_tt_1,27,USA,PG-13,25000000,2013,4.7
451,106,179020854,Men in Black 3 ,268154,http://www.imdb.com/title/tt1409024/?ref_=fn_tt_tt_1,341,USA,PG-13,225000000,2012,6.8
94,147,138396624,Bad Boys II ,178126,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511,USA,R,130000000,2003,6.6
408,117,51533608,The Grey ,203111,http://www.imdb.com/title/tt1601913/?ref_=fn_tt_tt_1,755,USA,R,25000000,2011,6.8
180,101,51097664,Hide and Seek ,70205,http://www.imdb.com/title/tt0382077/?ref_=fn_tt_tt_1,450,USA,R,30000000,2005,5.9
181,98,84136909,Anchorman: The Legend of Ron Burgundy ,267921,http://www.imdb.com/title/tt0357413/?ref_=fn_tt_tt_1,577,USA,PG-13,26000000,2004,7.2
79,102,47285499,Agent Cody Banks ,26755,http://www.imdb.com/title/tt0313911/?ref_=fn_tt_tt_1,104,USA,PG,26000000,2003,5
128,97,47124400,Nanny McPhee ,49676,http://www.imdb.com/title/tt0396752/?ref_=fn_tt_tt_1,181,USA,PG,25000000,2005,6.6
270,109,66489425,Contraband ,101977,http://www.imdb.com/title/tt1524137/?ref_=fn_tt_tt_1,161,USA,R,25000000,2012,6.5
246,90,149234747,Puss in Boots ,114287,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137,USA,PG,130000000,2011,6.7
398,158,40218903,There Will Be Blood ,372990,http://www.imdb.com/title/tt0469494/?ref_=fn_tt_tt_1,1107,USA,R,25000000,2007,8.1
38,85,39880476,The Wild Thornberrys Movie ,12218,http://www.imdb.com/title/tt0282120/?ref_=fn_tt_tt_1,33,USA,PG,25000000,2002,5.2
45,80,39399750,Rugrats Go Wild ,5674,http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1,35,USA,PG,25000000,2003,5.6
81,86,38230435,Undercover Brother ,29661,http://www.imdb.com/title/tt0279493/?ref_=fn_tt_tt_1,179,USA,PG-13,25000000,2002,5.8
88,119,39008741,The Sisterhood of the Traveling Pants ,44838,http://www.imdb.com/title/tt0403508/?ref_=fn_tt_tt_1,223,USA,PG,25000000,2005,6.6
116,98,36833473,Kiss of the Dragon ,53126,http://www.imdb.com/title/tt0271027/?ref_=fn_tt_tt_1,254,France,R,25000000,2001,6.6
129,97,48237389,The House Bunny ,63969,http://www.imdb.com/title/tt0852713/?ref_=fn_tt_tt_1,126,USA,PG-13,25000000,2008,5.5
72,105,36310118,Beauty Shop ,13194,http://www.imdb.com/title/tt0388500/?ref_=fn_tt_tt_1,59,USA,PG-13,NA,2005,5.5
151,124,36447959,Million Dollar Arm ,35833,http://www.imdb.com/title/tt1647668/?ref_=fn_tt_tt_1,96,USA,PG,25000000,2014,7
330,101,118311368,Salt ,245621,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514,USA,PG-13,110000000,2010,6.4
198,97,45089048,The Giver ,86251,http://www.imdb.com/title/tt0435651/?ref_=fn_tt_tt_1,260,South Africa,PG-13,25000000,2014,6.5
66,105,35990505,What a Girl Wants ,48095,http://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1,194,USA,PG,20000000,2003,5.8
167,104,35143332,Jeepers Creepers II ,45102,http://www.imdb.com/title/tt0301470/?ref_=fn_tt_tt_1,316,USA,R,17000000,2003,5.6
127,101,35000629,Good Luck Chuck ,74622,http://www.imdb.com/title/tt0452625/?ref_=fn_tt_tt_1,150,USA,R,25000000,2007,5.6
109,101,34604054,Cradle 2 the Grave ,34942,http://www.imdb.com/title/tt0306685/?ref_=fn_tt_tt_1,185,USA,R,30000000,2003,5.8
174,114,41597830,The Hours ,102123,http://www.imdb.com/title/tt0274558/?ref_=fn_tt_tt_1,660,USA,PG-13,25000000,2002,7.6
91,105,33687630,She's the Man ,116762,http://www.imdb.com/title/tt0454945/?ref_=fn_tt_tt_1,261,USA,PG-13,20000000,2006,6.4
151,90,32553210,Mr. Bean's Holiday ,88714,http://www.imdb.com/title/tt0453451/?ref_=fn_tt_tt_1,235,UK,PG,25000000,2007,6.3
94,97,31526393,Anacondas: The Hunt for the Blood Orchid ,22243,http://www.imdb.com/title/tt0366174/?ref_=fn_tt_tt_1,144,USA,PG-13,25000000,2004,4.6
91,144,41229,Blood Ties ,14612,http://www.imdb.com/title/tt1747958/?ref_=fn_tt_tt_1,41,France,R,25500000,2013,6.5
434,138,101160529,Noah ,200022,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,1240,USA,PG-13,125000000,2014,5.8
148,114,31655091,August Rush ,87331,http://www.imdb.com/title/tt0426931/?ref_=fn_tt_tt_1,364,USA,PG,30000000,2007,7.5
146,87,30538669,The Sitter ,60202,http://www.imdb.com/title/tt1366344/?ref_=fn_tt_tt_1,114,USA,R,NA,2011,5.7
83,88,25615792,Dance Flick ,10161,http://www.imdb.com/title/tt1153706/?ref_=fn_tt_tt_1,50,USA,PG-13,25000000,2009,3.5
71,92,25590119,Crocodile Dundee in Los Angeles ,19699,http://www.imdb.com/title/tt0231402/?ref_=fn_tt_tt_1,119,Australia,PG,21150000,2001,4.8
440,107,77564037,The Adventures of Tintin ,177383,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,447,USA,PG,135000000,2011,7.4
175,111,33631221,The Gambler ,48559,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,USA,R,25000000,2014,6
322,121,37738400,August: Osage County ,67797,http://www.imdb.com/title/tt1322269/?ref_=fn_tt_tt_1,285,USA,R,25000000,2013,7.3
67,98,24381334,Ice Princess ,19737,http://www.imdb.com/title/tt0396652/?ref_=fn_tt_tt_1,81,USA,G,NA,2005,6
112,107,21835784,A Lot Like Love ,58297,http://www.imdb.com/title/tt0391304/?ref_=fn_tt_tt_1,161,USA,PG-13,30000000,2005,6.6
216,106,15785632,Eddie the Eagle ,32507,http://www.imdb.com/title/tt1083452/?ref_=fn_tt_tt_1,119,UK,PG-13,23000000,2016,7.5
162,108,80014842,Dear John ,104356,http://www.imdb.com/title/tt0989757/?ref_=fn_tt_tt_1,186,USA,PG-13,25000000,2010,6.3
213,97,23527955,The Losers ,74691,http://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1,165,USA,PG-13,25000000,2010,6.4
274,142,249358727,Harry Potter and the Prisoner of Azkaban ,382255,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,1504,UK,PG,130000000,2004,7.8
298,99,24042490,Don't Be Afraid of the Dark ,40776,http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1,250,USA,R,25000000,2010,5.6
119,103,22466994,War ,72673,http://www.imdb.com/title/tt0499556/?ref_=fn_tt_tt_1,166,USA,R,25000000,2007,6.3
251,95,17791031,Punch-Drunk Love ,109855,http://www.imdb.com/title/tt0272338/?ref_=fn_tt_tt_1,888,USA,R,25000000,2002,7.3
92,93,17718223,EuroTrip ,162067,http://www.imdb.com/title/tt0356150/?ref_=fn_tt_tt_1,316,USA,R,25000000,2004,6.6
58,98,15361537,Half Past Dead ,12263,http://www.imdb.com/title/tt0297162/?ref_=fn_tt_tt_1,132,Germany,PG-13,13000000,2002,4.6
73,90,16647384,Unaccompanied Minors ,8398,http://www.imdb.com/title/tt0488658/?ref_=fn_tt_tt_1,56,USA,PG,26000000,2006,5.1
86,120,15331289,The Greatest Game Ever Played ,22289,http://www.imdb.com/title/tt0388980/?ref_=fn_tt_tt_1,106,USA,PG,NA,2005,7.5
287,115,15045676,The Box ,76303,http://www.imdb.com/title/tt0362478/?ref_=fn_tt_tt_1,376,USA,PG-13,16000000,2009,5.6
245,165,49551662,Australia ,102338,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,450,Australia,PG-13,130000000,2008,6.6
233,93,17427926,The Ruins ,60062,http://www.imdb.com/title/tt0963794/?ref_=fn_tt_tt_1,351,USA,R,8000000,2008,5.9
86,99,14983572,The Next Best Thing ,9361,http://www.imdb.com/title/tt0156841/?ref_=fn_tt_tt_1,162,USA,PG-13,25000000,2000,4.7
160,107,14637490,My Soul to Take ,16411,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,136,USA,R,25000000,2010,4.8
126,110,14589444,The Girl Next Door ,171151,http://www.imdb.com/title/tt0265208/?ref_=fn_tt_tt_1,513,USA,R,25000000,2004,6.8
52,85,13973532,Stealing Harvard ,11211,http://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1,92,USA,PG-13,25000000,2002,5.1
260,132,1865774,Legend ,87682,http://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1,174,UK,R,30000000,2015,7
111,88,13920741,Hot Rod ,59900,http://www.imdb.com/title/tt0787475/?ref_=fn_tt_tt_1,149,USA,PG-13,NA,2007,6.7
231,90,18860403,Shark Night 3D ,20823,http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1,130,USA,PG-13,25000000,2011,4
349,100,60522097,After Earth ,158720,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744,USA,PG-13,130000000,2013,4.9
159,110,28831145,Draft Day ,39357,http://www.imdb.com/title/tt2223990/?ref_=fn_tt_tt_1,113,USA,R,25000000,2014,6.8
199,122,11538204,The Conspirator ,23696,http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1,135,USA,PG-13,25000000,2010,7
119,107,11008432,Lords of Dogtown ,43903,http://www.imdb.com/title/tt0355702/?ref_=fn_tt_tt_1,194,USA,PG-13,25000000,2005,7.1
120,127,12188642,The 33 ,21098,http://www.imdb.com/title/tt2006295/?ref_=fn_tt_tt_1,56,Chile,PG-13,26000000,2015,6.9
58,104,NA,A Perfect Plan ,5525,http://www.imdb.com/title/tt1986843/?ref_=fn_tt_tt_1,11,France,NA,17000000,2012,6.3
317,140,13651662,Warrior ,332276,http://www.imdb.com/title/tt1291584/?ref_=fn_tt_tt_1,514,USA,PG-13,25000000,2011,8.2
145,82,137748063,Dinosaur ,38438,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241,USA,PG,127500000,2000,6.5
143,112,10911750,Stop-Loss ,17757,http://www.imdb.com/title/tt0489281/?ref_=fn_tt_tt_1,99,USA,R,25000000,2008,6.5
72,99,10719367,Abandon ,7909,http://www.imdb.com/title/tt0267248/?ref_=fn_tt_tt_1,157,USA,PG-13,25000000,2002,4.9
264,92,49122319,The Possession ,47169,http://www.imdb.com/title/tt0431021/?ref_=fn_tt_tt_1,162,USA,PG-13,14000000,2012,5.9
190,110,10324441,Straw Dogs ,27117,http://www.imdb.com/title/tt0999913/?ref_=fn_tt_tt_1,140,USA,R,25000000,2011,5.8
142,116,7156933,The Hoax ,14581,http://www.imdb.com/title/tt0462338/?ref_=fn_tt_tt_1,74,USA,R,25000000,2006,6.7
355,111,56692,The Road ,177401,http://www.imdb.com/title/tt0898367/?ref_=fn_tt_tt_1,504,USA,R,25000000,2009,7.3
1,NA,NA,Harry Potter and the Deathly Hallows: Part II ,381,http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1,2,UK,NA,NA,2011,7.5
31,95,5654777,Underclassman ,4875,http://www.imdb.com/title/tt0373416/?ref_=fn_tt_tt_1,26,USA,PG-13,25000000,2005,4.1
87,95,5516708,Say It Isn't So ,11375,http://www.imdb.com/title/tt0239949/?ref_=fn_tt_tt_1,91,USA,R,25000000,2001,4.9
126,127,5128124,The World's Fastest Indian ,44198,http://www.imdb.com/title/tt0412080/?ref_=fn_tt_tt_1,251,New Zealand,PG-13,25000000,2005,7.9
285,105,34014398,Snakes on a Plane ,115650,http://www.imdb.com/title/tt0417148/?ref_=fn_tt_tt_1,1033,Germany,R,33000000,2006,5.6
23,95,4006906,King's Ransom ,3229,http://www.imdb.com/title/tt0388183/?ref_=fn_tt_tt_1,20,USA,PG-13,15000000,2005,4.1
229,121,3073392,Blindness ,59462,http://www.imdb.com/title/tt0861689/?ref_=fn_tt_tt_1,300,Canada,R,25000000,2008,6.6
143,92,1550000,BloodRayne ,30628,http://www.imdb.com/title/tt0383222/?ref_=fn_tt_tt_1,471,USA,R,25000000,2005,2.9
376,80,NA,Carnage ,96480,http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1,181,France,R,25000000,2011,7.2
602,148,200074175,Spectre ,275868,http://www.imdb.com/title/tt2379713/?ref_=fn_tt_tt_1,994,UK,PG-13,245000000,2015,6.8
422,164,255108370,The Hobbit: The Battle of the Five Armies ,354228,http://www.imdb.com/title/tt2310332/?ref_=fn_tt_tt_1,802,New Zealand,PG-13,250000000,2014,7.5
154,98,113733726,Night at the Museum: Secret of the Tomb ,67223,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,126,USA,PG,127000000,2014,6.2
97,107,871527,Where the Truth Lies ,14982,http://www.imdb.com/title/tt0373450/?ref_=fn_tt_tt_1,128,Canada,R,25000000,2005,6.5
73,91,12495865,Cirque du Soleil: Worlds Away ,7100,http://www.imdb.com/title/tt1792647/?ref_=fn_tt_tt_1,35,USA,PG,NA,2012,6.8
160,107,1186957,Me and Orson Welles ,9264,http://www.imdb.com/title/tt1175506/?ref_=fn_tt_tt_1,69,UK,PG-13,25000000,2008,6.8
124,131,85433,The Best Offer ,69676,http://www.imdb.com/title/tt1924396/?ref_=fn_tt_tt_1,131,Italy,R,13500000,2013,7.8
280,122,1697956,Bad Lieutenant: Port of Call New Orleans ,64944,http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1,212,USA,R,20000000,2009,6.7
56,88,NA,A Turtle's Tale: Sammy's Adventures ,5385,http://www.imdb.com/title/tt1230204/?ref_=fn_tt_tt_1,22,France,PG,NA,2010,6.1
118,134,183662,Little White Lies ,18395,http://www.imdb.com/title/tt1440232/?ref_=fn_tt_tt_1,48,France,Not Rated,25000000,2010,7.1
49,117,134904,Love Ranch ,2395,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,17,USA,R,25000000,2010,5.7
4,80,NA,The True Story of Puss'N Boots ,753,http://www.imdb.com/title/tt1239462/?ref_=fn_tt_tt_1,24,France,G,25000000,2009,2.9
233,95,148337537,Megamind ,172754,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,187,USA,PG,130000000,2010,7.3
16,85,NA,Space Dogs ,891,http://www.imdb.com/title/tt1272051/?ref_=fn_tt_tt_1,8,Russia,G,25000000,2010,5.2
336,138,16969390,The Counselor ,80861,http://www.imdb.com/title/tt2193215/?ref_=fn_tt_tt_1,431,USA,R,25000000,2013,5.3
91,121,NA,Ironclad ,34338,http://www.imdb.com/title/tt1233301/?ref_=fn_tt_tt_1,103,UK,R,25000000,2011,6.2
65,100,129115,Kung Fu Killer ,5900,http://www.imdb.com/title/tt2952602/?ref_=fn_tt_tt_1,26,China,NA,25000000,2014,6.5
7,100,NA,Red Sky ,1084,http://www.imdb.com/title/tt1946381/?ref_=fn_tt_tt_1,11,USA,PG-13,25000000,2014,4.1
252,137,717753,On the Road ,33107,http://www.imdb.com/title/tt0337692/?ref_=fn_tt_tt_1,128,France,R,25000000,2012,6.1
285,139,70269171,Rocky Balboa ,162130,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,962,USA,PG,24000000,2006,7.2
258,159,317557891,Harry Potter and the Sorcerer's Stone ,444683,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,1571,UK,PG,125000000,2001,7.5
163,114,28772222,Point Break ,33958,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,163,USA,PG-13,105000000,2015,5.3
123,98,1512815,Jane Got a Gun ,8885,http://www.imdb.com/title/tt2140037/?ref_=fn_tt_tt_1,56,USA,R,25000000,2016,5.8
52,106,65182182,Think Like a Man Too ,15310,http://www.imdb.com/title/tt2239832/?ref_=fn_tt_tt_1,38,USA,PG-13,24000000,2014,5.7
129,98,57262492,The Whole Nine Yards ,90374,http://www.imdb.com/title/tt0190138/?ref_=fn_tt_tt_1,318,USA,R,24000000,2000,6.7
123,88,74608545,Old School ,185258,http://www.imdb.com/title/tt0302886/?ref_=fn_tt_tt_1,404,USA,R,24000000,2003,7.2
106,115,32662299,Return to Me ,16469,http://www.imdb.com/title/tt0122459/?ref_=fn_tt_tt_1,275,USA,PG,24000000,2000,6.9
208,96,33592415,R.I.P.D. ,91640,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210,USA,PG-13,130000000,2013,5.6
247,101,31452765,Zack and Miri Make a Porno ,149835,http://www.imdb.com/title/tt1007028/?ref_=fn_tt_tt_1,243,USA,R,24000000,2008,6.6
156,110,25167270,Nurse Betty ,30119,http://www.imdb.com/title/tt0171580/?ref_=fn_tt_tt_1,263,Germany,R,24000000,2000,6.3
271,94,32416109,The Men Who Stare at Goats ,109620,http://www.imdb.com/title/tt1234548/?ref_=fn_tt_tt_1,268,USA,R,25000000,2009,6.2
45,88,20218,Double Take ,5431,http://www.imdb.com/title/tt0238948/?ref_=fn_tt_tt_1,50,USA,PG-13,24000000,2001,5.3
84,95,16964743,Win a Date with Tad Hamilton! ,22844,http://www.imdb.com/title/tt0335559/?ref_=fn_tt_tt_1,140,USA,PG-13,24000000,2004,5.6
51,107,12372410,Ready to Rumble ,11709,http://www.imdb.com/title/tt0217756/?ref_=fn_tt_tt_1,101,USA,PG-13,24000000,2000,5.3
1,120,NA,Godzilla Resurgence ,374,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13,Japan,NA,NA,2016,8.2
169,89,9639242,I Don't Know How She Does It ,16437,http://www.imdb.com/title/tt1742650/?ref_=fn_tt_tt_1,68,USA,PG-13,24000000,2011,4.9
365,88,25003072,Piranha 3D ,72552,http://www.imdb.com/title/tt0464154/?ref_=fn_tt_tt_1,374,USA,R,24000000,2010,5.5
113,118,6144806,Beyond the Sea ,12821,http://www.imdb.com/title/tt0363473/?ref_=fn_tt_tt_1,248,USA,PG-13,23000000,2004,6.7
16,120,42880,The Bridge of San Luis Rey ,2919,http://www.imdb.com/title/tt0356443/?ref_=fn_tt_tt_1,50,UK,PG,24000000,2004,5.1
196,98,23225911,Faster ,80574,http://www.imdb.com/title/tt1433108/?ref_=fn_tt_tt_1,157,USA,R,24000000,2010,6.5
212,119,4710455,Howl's Moving Castle ,214091,http://www.imdb.com/title/tt0347149/?ref_=fn_tt_tt_1,330,Japan,PG,24000000,2004,8.2
445,88,75590286,Zombieland ,386217,http://www.imdb.com/title/tt1156398/?ref_=fn_tt_tt_1,553,USA,R,23600000,2009,7.7
446,201,218051260,King Kong ,316020,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,2618,New Zealand,PG-13,207000000,2005,7.2
271,143,305388685,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,2113,USA,PG-13,140000000,2003,8.1
211,98,53302314,Final Destination ,181058,http://www.imdb.com/title/tt0195714/?ref_=fn_tt_tt_1,674,USA,R,23000000,2000,6.7
421,101,40962534,The Ides of March ,188652,http://www.imdb.com/title/tt1124035/?ref_=fn_tt_tt_1,288,USA,R,12500000,2011,7.1
214,112,39235088,Pitch Black ,193962,http://www.imdb.com/title/tt0134847/?ref_=fn_tt_tt_1,805,USA,R,23000000,2000,7.1
92,97,27338033,Someone Like You... ,19709,http://www.imdb.com/title/tt0244970/?ref_=fn_tt_tt_1,167,USA,PG-13,23000000,2001,6.1
574,126,25556065,Her ,355126,http://www.imdb.com/title/tt1798709/?ref_=fn_tt_tt_1,748,USA,R,23000000,2013,8
216,106,15785632,Eddie the Eagle ,32513,http://www.imdb.com/title/tt1083452/?ref_=fn_tt_tt_1,119,UK,PG-13,23000000,2016,7.5
4,NA,NA,Harry Potter and the Deathly Hallows: Part I ,252,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,2,UK,NA,NA,2010,6.4
140,97,21973182,Joy Ride ,53415,http://www.imdb.com/title/tt0206314/?ref_=fn_tt_tt_1,339,USA,R,23000000,2001,6.6
28,100,4756,The Adventurer: The Curse of the Midas Box ,4191,http://www.imdb.com/title/tt1376213/?ref_=fn_tt_tt_1,32,UK,PG,25000000,2013,5.4
65,101,12189514,Chasing Liberty ,30092,http://www.imdb.com/title/tt0360139/?ref_=fn_tt_tt_1,129,USA,PG-13,23000000,2004,6.1
53,88,13019253,The Crew ,3914,http://www.imdb.com/title/tt0198386/?ref_=fn_tt_tt_1,47,USA,PG-13,23000000,2000,5.6
394,93,18934858,Haywire ,72646,http://www.imdb.com/title/tt1506999/?ref_=fn_tt_tt_1,397,Ireland,R,23000000,2011,5.8
47,94,11508423,The Longshots ,3174,http://www.imdb.com/title/tt1091751/?ref_=fn_tt_tt_1,19,USA,PG,23000000,2008,5.1
403,123,337103873,The Hunger Games: Mockingjay - Part 1 ,305008,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,591,USA,PG-13,125000000,2014,6.7
