"","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","movie_imdb_link","num_user_for_reviews","country","content_rating","budget","title_year","imdb_score"
"731",77,126,38413606,"Midnight Run ",54042,"http://www.imdb.com/title/tt0095631/?ref_=fn_tt_tt_1",215,"USA","R",30000000,1988,7.6
"732",120,101,38122105,"The Running Man ",112669,"http://www.imdb.com/title/tt0093894/?ref_=fn_tt_tt_1",226,"USA","R",27000000,1987,6.6
"733",63,102,38747385,"Little Shop of Horrors ",49349,"http://www.imdb.com/title/tt0091419/?ref_=fn_tt_tt_1",165,"USA","PG-13",25000000,1986,6.9
"734",417,111,40247512,"Hanna ",159198,"http://www.imdb.com/title/tt0993842/?ref_=fn_tt_tt_1",438,"USA","PG-13",30000000,2011,6.8
"735",9,60,NA,"The Family ",3322,"http://www.imdb.com/title/tt4428038/?ref_=fn_tt_tt_1",30,"USA","TV-PG",NA,NA,7.5
"736",141,127,129734803,"Lethal Weapon 4 ",127497,"http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1",287,"USA","R",140000000,1998,6.6
"737",59,95,35927406,"Mortal Kombat: Annihilation ",36363,"http://www.imdb.com/title/tt0119707/?ref_=fn_tt_tt_1",256,"USA","PG-13",30000000,1997,3.7
"738",218,98,35565975,"Larry Crowne ",49205,"http://www.imdb.com/title/tt1583420/?ref_=fn_tt_tt_1",184,"USA","PG-13",30000000,2011,6.1
"739",359,100,35266619,"Carrie ",108242,"http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1",371,"USA","R",30000000,2013,5.9
"740",101,118,34703228,"Take the Lead ",21767,"http://www.imdb.com/title/tt0446046/?ref_=fn_tt_tt_1",127,"USA","PG-13",30000000,2006,6.7
"741",52,28,NA,"Entourage ",135643,"http://www.imdb.com/title/tt0387199/?ref_=fn_tt_tt_1",145,"USA","TV-MA",NA,NA,8.5
"742",85,125,38432823,"Gridiron Gang ",33067,"http://www.imdb.com/title/tt0421206/?ref_=fn_tt_tt_1",134,"USA","PG-13",30000000,2006,6.9
"743",64,94,32095318,"What's the Worst That Could Happen? ",12466,"http://www.imdb.com/title/tt0161083/?ref_=fn_tt_tt_1",84,"USA","PG-13",45000000,2001,5.5
"744",263,79,31743332,"9 ",111117,"http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1",245,"USA","PG-13",30000000,2009,7.1
"745",450,106,32154410,"Side Effects ",148327,"http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1",274,"USA","R",30000000,2013,7.1
"746",85,111,28165882,"The Prince and Me ",31984,"http://www.imdb.com/title/tt0337697/?ref_=fn_tt_tt_1",154,"USA","PG",NA,2004,5.9
"747",267,138,132122995,"Hulk ",212106,"http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1",1445,"USA","PG-13",137000000,2003,5.7
"748",162,63,26687172,"Winnie the Pooh ",15600,"http://www.imdb.com/title/tt1449283/?ref_=fn_tt_tt_1",55,"USA","G",30000000,2011,7.3
"749",85,85,26096584,"Dumb and Dumberer: When Harry Met Lloyd ",30651,"http://www.imdb.com/title/tt0329028/?ref_=fn_tt_tt_1",267,"USA","PG-13",19000000,2003,3.4
"750",110,108,26525834,"Bulworth ",21998,"http://www.imdb.com/title/tt0118798/?ref_=fn_tt_tt_1",227,"USA","R",30000000,1998,6.8
"751",165,139,30513940,"Get on Up ",15843,"http://www.imdb.com/title/tt2473602/?ref_=fn_tt_tt_1",104,"USA","PG-13",30000000,2014,6.9
"752",64,127,23209440,"One True Thing ",9283,"http://www.imdb.com/title/tt0120776/?ref_=fn_tt_tt_1",112,"USA","R",30000000,1998,7
"753",44,106,24048000,"Virtuosity ",23579,"http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1",88,"USA","R",30000000,1995,5.5
"754",147,95,22526144,"My Super Ex-Girlfriend ",53884,"http://www.imdb.com/title/tt0465624/?ref_=fn_tt_tt_1",203,"USA","PG-13",30000000,2006,5.1
"755",242,118,30523568,"Deliver Us from Evil ",54447,"http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1",201,"USA","R",30000000,2014,6.2
"756",244,108,23070045,"Sanctum ",47003,"http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1",215,"USA","R",30000000,2011,5.9
"757",73,105,20422207,"Little Black Book ",15052,"http://www.imdb.com/title/tt0361841/?ref_=fn_tt_tt_1",116,"USA","PG-13",35000000,2004,5.2
"758",351,122,122512052,"G.I. Joe: Retaliation ",146352,"http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1",288,"USA","PG-13",130000000,2013,5.8
"759",232,131,28644770,"The Five-Year Engagement ",78974,"http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1",141,"USA","R",30000000,2012,6.2
"760",63,104,21800302,"Mr 3000 ",12164,"http://www.imdb.com/title/tt0339412/?ref_=fn_tt_tt_1",63,"USA","PG-13",30000000,2004,5.5
"761",239,133,21129348,"The Next Three Days ",146364,"http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1",237,"USA","PG-13",35000000,2010,7.4
"762",158,94,18500966,"Ultraviolet ",70341,"http://www.imdb.com/title/tt0370032/?ref_=fn_tt_tt_1",830,"USA","PG-13",30000000,2006,4.4
"763",152,109,19976073,"Assault on Precinct 13 ",65979,"http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1",220,"USA","R",20000000,2005,6.3
"764",105,96,18967571,"The Replacement Killers ",23345,"http://www.imdb.com/title/tt0120008/?ref_=fn_tt_tt_1",167,"USA","R",30000000,1998,6.1
"765",36,105,17100000,"Fled ",7073,"http://www.imdb.com/title/tt0116320/?ref_=fn_tt_tt_1",29,"USA","R",25000000,1996,5.3
"766",181,99,17266505,"Eight Legged Freaks ",43764,"http://www.imdb.com/title/tt0271367/?ref_=fn_tt_tt_1",291,"USA","PG-13",30000000,2002,5.4
"767",219,112,32357532,"Love & Other Drugs ",143368,"http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1",215,"USA","R",30000000,2010,6.7
"768",158,108,16930884,"88 Minutes ",65628,"http://www.imdb.com/title/tt0411061/?ref_=fn_tt_tt_1",262,"USA","R",30000000,2007,5.9
"769",163,124,68642452,"Sahara ",77673,"http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1",463,"UK","PG-13",130000000,2005,6
"770",155,126,18324242,"North Country ",32815,"http://www.imdb.com/title/tt0395972/?ref_=fn_tt_tt_1",214,"USA","R",35000000,2005,7.3
"771",74,98,16323969,"The Whole Ten Yards ",45775,"http://www.imdb.com/title/tt0327247/?ref_=fn_tt_tt_1",112,"USA","PG-13",40000000,2004,5.5
"772",368,104,16999046,"Splice ",79517,"http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1",354,"Canada","R",26000000,2009,5.8
"773",81,110,16295774,"Howard the Duck ",33669,"http://www.imdb.com/title/tt0091225/?ref_=fn_tt_tt_1",269,"USA","PG",35000000,1986,4.6
"774",154,130,15709385,"Pride and Glory ",53053,"http://www.imdb.com/title/tt0482572/?ref_=fn_tt_tt_1",132,"USA","R",30000000,2008,6.7
"775",140,93,14888028,"The Cave ",28606,"http://www.imdb.com/title/tt0402901/?ref_=fn_tt_tt_1",262,"USA","PG-13",30000000,2005,5.1
"776",73,96,14208384,"Alex & Emma ",11520,"http://www.imdb.com/title/tt0318283/?ref_=fn_tt_tt_1",105,"USA","PG-13",30000000,2003,5.6
"777",98,114,12831121,"Wicker Park ",44979,"http://www.imdb.com/title/tt0324554/?ref_=fn_tt_tt_1",298,"USA","PG-13",30000000,2004,7
"778",358,106,18298649,"Fright Night ",85024,"http://www.imdb.com/title/tt1438176/?ref_=fn_tt_tt_1",242,"USA","R",30000000,2011,6.4
"779",222,150,12712093,"The New World ",70771,"http://www.imdb.com/title/tt0402399/?ref_=fn_tt_tt_1",671,"USA","PG-13",30000000,2005,6.7
"780",703,173,623279547,"The Avengers ",995415,"http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1",1722,"USA","PG-13",220000000,2012,8.1
"781",166,106,32131830,"Final Fantasy: The Spirits Within ",72259,"http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1",788,"USA","PG-13",137000000,2001,6.4
"782",85,100,11576087,"Wing Commander ",14747,"http://www.imdb.com/title/tt0131646/?ref_=fn_tt_tt_1",338,"USA","PG-13",30000000,1999,4.1
"783",62,100,11900000,"In Dreams ",11003,"http://www.imdb.com/title/tt0120710/?ref_=fn_tt_tt_1",148,"USA","R",30000000,1999,5.5
"784",130,100,9353573,"Dragonball: Evolution ",56451,"http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1",524,"USA","PG",45000000,2009,2.7
"785",376,107,12026670,"The Last Stand ",114241,"http://www.imdb.com/title/tt1549920/?ref_=fn_tt_tt_1",258,"USA","R",45000000,2013,6.4
"786",130,102,14334645,"Godsend ",22449,"http://www.imdb.com/title/tt0335121/?ref_=fn_tt_tt_1",191,"USA","PG-13",25000000,2004,4.8
"787",65,101,12189514,"Chasing Liberty ",30092,"http://www.imdb.com/title/tt0360139/?ref_=fn_tt_tt_1",129,"USA","PG-13",23000000,2004,6.1
"788",77,86,10134754,"Hoodwinked Too! Hood vs. Evil ",9682,"http://www.imdb.com/title/tt0844993/?ref_=fn_tt_tt_1",38,"USA","PG",30000000,2011,4.8
"789",107,108,8535575,"An Unfinished Life ",24033,"http://www.imdb.com/title/tt0350261/?ref_=fn_tt_tt_1",152,"USA","PG-13",30000000,2005,7
"790",292,123,7689458,"The Imaginarium of Doctor Parnassus ",126307,"http://www.imdb.com/title/tt1054606/?ref_=fn_tt_tt_1",210,"UK","PG-13",40000000,2009,6.8
"791",193,134,7501404,"Barney's Version ",21086,"http://www.imdb.com/title/tt1423894/?ref_=fn_tt_tt_1",87,"Canada","R",NA,2010,7.3
"792",510,124,176636816,"Captain America: The First Avenger ",508818,"http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1",679,"USA","PG-13",140000000,2011,6.9
"793",16,511,NA,"Trapped ",2308,"http://www.imdb.com/title/tt3561180/?ref_=fn_tt_tt_1",19,"Iceland",NA,NA,NA,8.2
"794",184,88,19316646,"Runner Runner ",52069,"http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1",95,"USA","R",30000000,2013,5.6
"795",123,109,10965209,"Antitrust ",25558,"http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1",221,"USA","PG-13",30000000,2001,6.1
"796",60,122,26830000,"Glory ",101888,"http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1",365,"USA","R",18000000,1989,7.9
"797",111,251,5300000,"Once Upon a Time in America ",221000,"http://www.imdb.com/title/tt0087843/?ref_=fn_tt_tt_1",495,"Italy","R",30000000,1984,8.4
"798",217,118,10880926,"Dead Man Down ",54147,"http://www.imdb.com/title/tt2101341/?ref_=fn_tt_tt_1",127,"USA","R",30000000,2013,6.5
"799",117,131,3752725,"The Merchant of Venice ",29715,"http://www.imdb.com/title/tt0379889/?ref_=fn_tt_tt_1",161,"USA","R",18000000,2004,7.1
"800",105,109,3517797,"The Good Thief ",9004,"http://www.imdb.com/title/tt0281820/?ref_=fn_tt_tt_1",103,"France","R",25000000,2002,6.6
"801",41,80,3101301,"Supercross ",3926,"http://www.imdb.com/title/tt0403016/?ref_=fn_tt_tt_1",38,"USA","PG-13",NA,2005,4
"802",124,88,2975649,"Miss Potter ",23864,"http://www.imdb.com/title/tt0482546/?ref_=fn_tt_tt_1",142,"UK","PG",30000000,2006,7
"803",197,128,126930660,"The World Is Not Enough ",157519,"http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1",683,"UK","PG-13",135000000,1999,6.4
"804",90,103,668171,"The Promise ",8215,"http://www.imdb.com/title/tt0417976/?ref_=fn_tt_tt_1",132,"China","PG-13",60000000,2005,5.6
"805",110,87,480314,"DOA: Dead or Alive ",38503,"http://www.imdb.com/title/tt0398913/?ref_=fn_tt_tt_1",180,"USA","PG-13",21000000,2006,4.8
"806",273,160,3904982,"The Assassination of Jesse James by the Coward Robert Ford ",136104,"http://www.imdb.com/title/tt0443680/?ref_=fn_tt_tt_1",415,"USA","R",30000000,2007,7.5
"807",63,121,127437,"1911 ",4670,"http://www.imdb.com/title/tt1772230/?ref_=fn_tt_tt_1",27,"China","R",18000000,2011,6
"808",56,91,NA,"Little Nicholas ",9214,"http://www.imdb.com/title/tt1264904/?ref_=fn_tt_tt_1",17,"France",NA,NA,2009,7.2
"809",130,92,NA,"Wild Card ",36487,"http://www.imdb.com/title/tt2231253/?ref_=fn_tt_tt_1",114,"USA","R",30000000,2015,5.6
"810",134,129,537580,"Machine Gun Preacher ",52972,"http://www.imdb.com/title/tt1586752/?ref_=fn_tt_tt_1",124,"USA","R",30000000,2011,6.8
"811",36,93,NA,"Animals United ",4599,"http://www.imdb.com/title/tt1620449/?ref_=fn_tt_tt_1",44,"Germany","PG",NA,2010,4.9
"812",46,118,NA,"The Color of Freedom ",10175,"http://www.imdb.com/title/tt0438859/?ref_=fn_tt_tt_1",23,"Germany","R",30000000,2007,7.1
"813",7,110,NA,"United Passions ",3279,"http://www.imdb.com/title/tt2814362/?ref_=fn_tt_tt_1",22,"France","Not Rated",24000000,2014,2
"814",244,138,93926386,"Master and Commander: The Far Side of the World ",168207,"http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1",684,"USA","PG-13",150000000,2003,7.4
"815",132,103,NA,"Grace of Monaco ",12410,"http://www.imdb.com/title/tt2095649/?ref_=fn_tt_tt_1",62,"Switzerland",NA,30000000,2014,5.7
"816",5,85,NA,"A Warrior's Tail ",393,"http://www.imdb.com/title/tt4075322/?ref_=fn_tt_tt_1",7,"Russia",NA,30000000,2015,4.1
"817",56,110,NA,"Ripley's Game ",14618,"http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1",108,"Italy","R",30000000,2002,6.7
"818",65,89,NA,"Sausage Party ",3302,"http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1",14,"USA","R",19000000,2016,7.5
"819",221,115,183436380,"Pitch Perfect 2 ",97697,"http://www.imdb.com/title/tt2848292/?ref_=fn_tt_tt_1",185,"USA","PG-13",29000000,2015,6.5
"820",291,153,119518352,"Walk the Line ",188637,"http://www.imdb.com/title/tt0358273/?ref_=fn_tt_tt_1",815,"USA","PG-13",28000000,2005,7.9
"821",13,42,NA,"12 Monkeys ",20839,"http://www.imdb.com/title/tt3148266/?ref_=fn_tt_tt_1",56,"USA","TV-14",NA,NA,7.6
"822",148,128,37036404,"Keeping the Faith ",44816,"http://www.imdb.com/title/tt0171433/?ref_=fn_tt_tt_1",259,"USA","PG-13",30000000,2000,6.4
"823",42,89,22359293,"The Borrowers ",16222,"http://www.imdb.com/title/tt0118755/?ref_=fn_tt_tt_1",39,"UK","PG",29000000,1997,5.8
"824",302,122,18593156,"Frost/Nixon ",88682,"http://www.imdb.com/title/tt0870111/?ref_=fn_tt_tt_1",241,"USA","R",35000000,2008,7.7
"825",322,115,292298923,"The Twilight Saga: Breaking Dawn - Part 2 ",185394,"http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1",329,"USA","PG-13",120000000,2012,5.5
"826",181,113,NA,"Confessions of a Dangerous Mind ",71596,"http://www.imdb.com/title/tt0270288/?ref_=fn_tt_tt_1",276,"USA","R",29000000,2002,7.1
"827",64,99,16930185,"Serving Sara ",14315,"http://www.imdb.com/title/tt0261289/?ref_=fn_tt_tt_1",101,"Germany","PG-13",29000000,2002,5.3
"828",154,99,63034755,"The Boss ",16984,"http://www.imdb.com/title/tt2702724/?ref_=fn_tt_tt_1",96,"USA","R",29000000,2016,5.3
"829",17,147,5899797,"Cry Freedom ",9913,"http://www.imdb.com/title/tt0092804/?ref_=fn_tt_tt_1",51,"UK","PG",29000000,1987,7.5
"830",65,112,4554569,"Mumford ",8134,"http://www.imdb.com/title/tt0140397/?ref_=fn_tt_tt_1",123,"USA","R",28000000,1999,6.9
"831",148,88,17016190,"Seed of Chucky ",28632,"http://www.imdb.com/title/tt0387575/?ref_=fn_tt_tt_1",214,"Romania","R",12000000,2004,4.9
"832",161,94,6301131,"The Jacket ",92850,"http://www.imdb.com/title/tt0366627/?ref_=fn_tt_tt_1",263,"USA","R",29000000,2005,7.1
"833",124,90,217350219,"Aladdin ",260939,"http://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1",244,"USA","G",28000000,1992,8
"834",349,167,161029270,"Straight Outta Compton ",119928,"http://www.imdb.com/title/tt1398426/?ref_=fn_tt_tt_1",331,"USA","R",28000000,2015,7.9
"835",148,118,179870271,"Indiana Jones and the Temple of Doom ",329969,"http://www.imdb.com/title/tt0087469/?ref_=fn_tt_tt_1",524,"USA","PG",28000000,1984,7.6
"836",156,100,63992328,"Happy Feet 2 ",32399,"http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1",79,"Australia","PG",135000000,2011,5.9
"837",45,83,100491683,"The Rugrats Movie ",14005,"http://www.imdb.com/title/tt0134067/?ref_=fn_tt_tt_1",67,"USA","G",24000000,1998,5.9
"838",133,104,74058698,"Along Came a Spider ",59232,"http://www.imdb.com/title/tt0164334/?ref_=fn_tt_tt_1",317,"USA","R",60000000,2001,6.3
"839",87,110,NA,"Florence Foster Jenkins ",2167,"http://www.imdb.com/title/tt4136084/?ref_=fn_tt_tt_1",32,"UK","PG-13",29000000,2016,7.1
"840",178,102,55845943,"Once Upon a Time in Mexico ",130094,"http://www.imdb.com/title/tt0285823/?ref_=fn_tt_tt_1",471,"USA","R",29000000,2003,6.4
"841",233,131,81350242,"Die Hard ",592582,"http://www.imdb.com/title/tt0095016/?ref_=fn_tt_tt_1",722,"USA","R",28000000,1988,8.2
"842",173,101,67266300,"Role Models ",195255,"http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1",170,"Germany","R",28000000,2008,6.9
"843",426,130,70235322,"The Big Short ",182983,"http://www.imdb.com/title/tt1596363/?ref_=fn_tt_tt_1",374,"USA","R",28000000,2015,7.8
"844",210,120,7443007,"Taking Woodstock ",24663,"http://www.imdb.com/title/tt1127896/?ref_=fn_tt_tt_1",71,"USA","R",30000000,2009,6.7
"845",129,135,64371181,"Miracle ",36636,"http://www.imdb.com/title/tt0349825/?ref_=fn_tt_tt_1",289,"USA","PG",28000000,2004,7.5
"846",287,110,58885635,"Dawn of the Dead ",194422,"http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1",1057,"USA","R",26000000,2004,7.4
"847",354,135,134518390,"The Incredible Hulk ",326286,"http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1",643,"USA","PG-13",150000000,2008,6.8
"848",108,103,60400856,"The Wedding Planner ",61317,"http://www.imdb.com/title/tt0209475/?ref_=fn_tt_tt_1",229,"Germany","PG-13",35000000,2001,5.2
"849",62,115,NA,"Harlock: Space Pirate ",8227,"http://www.imdb.com/title/tt2668134/?ref_=fn_tt_tt_1",28,"Japan","Not Rated",30000000,2013,6.5
"850",220,110,52353636,"The Royal Tenenbaums ",209133,"http://www.imdb.com/title/tt0265666/?ref_=fn_tt_tt_1",962,"USA","R",21000000,2001,7.6
"851",136,91,51475962,"Identity ",177828,"http://www.imdb.com/title/tt0309698/?ref_=fn_tt_tt_1",714,"USA","R",30000000,2003,7.3
"852",222,105,63910583,"Last Vegas ",106755,"http://www.imdb.com/title/tt1204975/?ref_=fn_tt_tt_1",173,"USA","PG-13",28000000,2013,6.6
"853",112,127,62300000,"For Your Eyes Only ",72085,"http://www.imdb.com/title/tt0082398/?ref_=fn_tt_tt_1",263,"UK","PG",28000000,1981,6.8
"854",122,82,49968653,"Serendipity ",85423,"http://www.imdb.com/title/tt0240890/?ref_=fn_tt_tt_1",374,"USA","PG-13",28000000,2001,6.9
"855",62,99,44450000,"Timecop ",44394,"http://www.imdb.com/title/tt0111438/?ref_=fn_tt_tt_1",115,"Canada","R",27000000,1994,5.8
"856",135,90,45162741,"Zoolander ",201084,"http://www.imdb.com/title/tt0196229/?ref_=fn_tt_tt_1",523,"Germany","PG-13",28000000,2001,6.6
"857",184,115,71346930,"Safe Haven ",78008,"http://www.imdb.com/title/tt1702439/?ref_=fn_tt_tt_1",160,"USA","PG-13",28000000,2013,6.7
"858",21,60,NA,"Miami Vice ",16769,"http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1",74,"USA","TV-14",1500000,NA,7.5
"859",36,96,39514713,"Hocus Pocus ",60494,"http://www.imdb.com/title/tt0107120/?ref_=fn_tt_tt_1",132,"USA","PG",28000000,1993,6.7
"860",171,104,43097652,"No Reservations ",59068,"http://www.imdb.com/title/tt0481141/?ref_=fn_tt_tt_1",128,"USA","PG",28000000,2007,6.3
"861",447,117,48043505,"Kick-Ass ",435864,"http://www.imdb.com/title/tt1250777/?ref_=fn_tt_tt_1",801,"UK","R",30000000,2010,7.7
"862",220,83,37053924,"30 Minutes or Less ",77935,"http://www.imdb.com/title/tt1622547/?ref_=fn_tt_tt_1",122,"Germany","R",28000000,2011,6.1
"863",122,99,33000377,"Dracula 2000 ",27378,"http://www.imdb.com/title/tt0219653/?ref_=fn_tt_tt_1",365,"USA","R",28000000,2000,4.9
"864",119,81,66950483,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",29738,"http://www.imdb.com/title/tt1698641/?ref_=fn_tt_tt_1",85,"USA","PG",28000000,2014,6.2
"865",177,135,38372662,"Pride & Prejudice ",193455,"http://www.imdb.com/title/tt0414387/?ref_=fn_tt_tt_1",1058,"France","PG",28000000,2005,7.8
"866",302,117,27000000,"Blade Runner ",461609,"http://www.imdb.com/title/tt0083658/?ref_=fn_tt_tt_1",1168,"USA","R",28000000,1982,8.2
"867",44,139,31600000,"Rob Roy ",34427,"http://www.imdb.com/title/tt0114287/?ref_=fn_tt_tt_1",126,"USA","R",28000000,1995,6.9
"868",211,123,30688364,"3 Days to Kill ",69355,"http://www.imdb.com/title/tt2172934/?ref_=fn_tt_tt_1",211,"USA","PG-13",28000000,2014,6.2
"869",252,117,52792307,"The BFG ",12572,"http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1",106,"UK","PG",140000000,2016,6.8
"870",222,117,28563179,"We Own the Night ",72693,"http://www.imdb.com/title/tt0498399/?ref_=fn_tt_tt_1",199,"USA","R",21000000,2007,6.9
"871",100,97,16779636,"Lost Souls ",9338,"http://www.imdb.com/title/tt0160484/?ref_=fn_tt_tt_1",167,"USA","R",28000000,2000,4.8
"872",100,81,10762178,"Winged Migration ",10369,"http://www.imdb.com/title/tt0301727/?ref_=fn_tt_tt_1",153,"France","G",160000000,2001,8
"873",98,103,17324744,"Just My Luck ",44103,"http://www.imdb.com/title/tt0397078/?ref_=fn_tt_tt_1",149,"USA","PG-13",28000000,2006,5.3
"874",74,119,8888143,"Mystery, Alaska ",22250,"http://www.imdb.com/title/tt0134618/?ref_=fn_tt_tt_1",123,"Canada","R",28000000,1999,6.7
"875",97,94,24268828,"The Spy Next Door ",29971,"http://www.imdb.com/title/tt1273678/?ref_=fn_tt_tt_1",71,"USA","PG",28000000,2010,5.4
"876",21,89,8119205,"A Simple Wish ",4288,"http://www.imdb.com/title/tt0120133/?ref_=fn_tt_tt_1",21,"USA","PG",28000000,1997,5.4
"877",156,98,8434601,"Ghosts of Mars ",43006,"http://www.imdb.com/title/tt0228333/?ref_=fn_tt_tt_1",460,"USA","R",28000000,2001,4.9
"878",125,107,6998324,"Our Brand Is Crisis ",11476,"http://www.imdb.com/title/tt1018765/?ref_=fn_tt_tt_1",50,"USA","R",28000000,2015,6.1
"879",225,108,10907291,"Pride and Prejudice and Zombies ",23775,"http://www.imdb.com/title/tt1374989/?ref_=fn_tt_tt_1",134,"USA","PG-13",28000000,2016,5.8
"880",556,156,183635922,"The Revenant ",406020,"http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1",1188,"USA","R",135000000,2015,8.1
"881",85,134,5532301,"Kundun ",21606,"http://www.imdb.com/title/tt0119485/?ref_=fn_tt_tt_1",117,"USA","PG-13",28000000,1997,7
"882",135,110,2775593,"How to Lose Friends & Alienate People ",61269,"http://www.imdb.com/title/tt0455538/?ref_=fn_tt_tt_1",98,"UK","R",27000000,2008,6.5
"883",350,103,28751715,"Kick-Ass 2 ",202967,"http://www.imdb.com/title/tt1650554/?ref_=fn_tt_tt_1",378,"USA","R",28000000,2013,6.6
"884",31,145,NA,"Captain Alatriste: The Spanish Musketeer ",10266,"http://www.imdb.com/title/tt0395119/?ref_=fn_tt_tt_1",84,"Spain",NA,24000000,2006,6.1
