INDX_NR,INCIDENT_DATE ,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,RUNWAY,LOCATION,ENROUTE STATE,OPID,OPERATOR,REG,FLT,AIRCRAFT,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,PHASE_OF_FLIGHT,HEIGHT,SPEED,DISTANCE,SKY,PRECIPITATION,AOS,COST_REPAIRS,OTHER_COST,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,INGESTED,INDICATED_DAMAGE,DAMAGE_LEVEL,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SPECIES_ID,SPECIES,REMARKS,REMAINS_COLLECTED,REMAINS_SENT,WARNED,BIRDS_SEEN,BIRDS_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,COMMENT,SOURCE,PERSON,SINGLE_OR_MULTI_ENGINE,HOUR,MONTH_NAME,SPECIES_GENERALIZE,SPECIES_TYPE
935651,2019-10-03,10,2019,10:22,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,PDT,PIEDMONT AIRLINES, N692AE, 4940,EMB-145,332,14.0,1.0,10.0,A  ,3.0,D,2.0,Take-off Run,0.0,,0.0,Some Cloud, None,,,,,,False,True,M?,pitot tube," None, Precautionary Landing",,Y,Perching birds (y),"Flight crew declared an emergency after hearing what was suspected to be a tire exploding during take-off run on runway 36R at KCLT.  The aircraft continued take-off but returned to KCLT and landed without incident.  During approach to landing the flight crew advised CLT Air Traffic Control that the noise could have been the result of a bird strike.  Evidence of a strike was found on the nose of the aircraft during post-flight inspection and CLT Airside Ops personnel collected a tissue sample from the remains found that was sent to the Smithsonian for analysis.  Inspection of both the departure and arrival runways was completed but no other remains/evidence was found.  Inspection of the aircraft found damage to the pitot tube on the aircraft's nose (warping) which was likely from the strike and the aircraft was taken out of service to further assess if it required replacement.  Flight crew reported to CLT Airside Ops that the emergency was not a result of the bird and that they smelled burning in the cockpit which required the return to field.  Extent of damage and aircraft time out of service (if any) currently unknown.  Will attempt follow-up with airline maintenance to determine and will revise this report if necessary.;   12/09/2019 REVISION: changed previous wording in this section, flight crew remarked the bird was not their reason for declaring an emergency.  Also after multiple attempts with Piedmont Airlines contact, extent of damage/time out of service was not reported to CLT Airport.One strike affecting the nose and pitot tube. THREE PHOTOS.",True,True,Yes, , 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,10.0,October,Perching birds (y),Flying animal
935405,2019-10-02,10,2019,20:21,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,JIA,PSA AIRLINES, N602NN, 5064,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Approach,2000.0,,,Some Cloud, None,,,,,,False,False,N,, None,,ZV001,Scarlet tanager,The inbound flight crew reported that the aircraft struck a bird at 2000ft AGL during approach to land on runway 36L at KCLT.  The aircraft continued landing without incident.  Evidence of the strike was found on the windshield during inspection between flights.  CLT Airside Ops personnel collected a tissue sample from the remains found that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.,True,True,Yes, , 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,20.0,October,Scarlet tanager,Flying animal
935408,2019-10-02,10,2019,20:36,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,AAL,AMERICAN AIRLINES, N850NN, 773,B-737-800,148,43.0,10.0,1.0,A  ,4.0,D,2.0,Approach,,,,No Cloud, None,,,,,,False,False,N,, None,,ZV001,Scarlet tanager,Aircraft reportedly struck a bird during approach to land on runway 36L at KCLT and continued landing without incident.  Evidence of the strike was found on the nose of the aircraft during inspection between flights and CLT Airside Ops personnel collected a tissue sample that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.,True,True,Yes, , 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,20.0,October,Scarlet tanager,Flying animal
935392,2019-10-02,10,2019,00:43,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18C,,,AAL,AMERICAN AIRLINES, N581UW, 1739,A-321,04A,7.0,23.0,1.0,A  ,4.0,D,2.0,Approach,7000.0,250.0,10.0,No Cloud, None,,,,,,False,False,N,," None, Other",Transferred aircraft control from First Officer to Captain due to impaired visibility through FO's windscreen.,UNKBM,Unknown bird - medium,"Reduced visibility through First Officer's windscreen due to bird remains.;    CLT AIRSIDE OPS REMARKS: aircraft landed on runway 18C at KCLT without incident after striking a bird during descent to land.  CLT Airside Ops personnel responded to the aircraft at the gate to collect information and remains for species identification, but remains had already been cleaned off and discarded by airline maintenance.  No damage was found on the aircraft.",False,False,No, , 1,Medium,,,,FAA Form 5200-7-E,Pilot,Multi-engine,0.0,October,Unknown flying animal,Flying animal
935224,2019-10-02,10,2019,     ,,KGSO,PIEDMONT TRIAD INTL, 5R,,,FDX,FEDEX EXPRESS, N985FD, 1055,B-757-200,148,26.0,34.0,40.0,A  ,4.0,D,2.0,Approach,1500.0,160.0,5.0,No Cloud,,,,100.0,,100.0,False,False,N,,,,UNKBS,Unknown bird - small,,False,False,Unknown, 1, 1,Small,,,,FAA Form 5200-7-E,Pilot,Multi-engine,,October,Unknown flying animal,Flying animal
935412,2019-10-02,10,2019,21:00,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36C,,,AAL,AMERICAN AIRLINES, N104UW, 1722,A-320,04A,3.0,10.0,1.0,A  ,4.0,D,2.0,Approach,1000.0,150.0,3.0,No Cloud, None,,,,,,False,False,N,, None,,Q2101,Yellow-billed cuckoo,CLT AIRSIDE OPS REMARKS: aircraft landed without incident after striking a bird at 1000ft AGL during approach to land on runway 36C at KCLT.  Evidence of the strike was found on the nose wheel landing gear during inspection between flights.  CLT Airside Ops personnel collected a tissue sample from the remains found that was sent to the Smithsonian for analysis.  No damage was found on the aircraft.,True,True,No, 1, 1,Small,,,,FAA Form 5200-7-E,Pilot,Multi-engine,21.0,October,Yellow-billed cuckoo,Land animal
935404,2019-10-02,10,2019,23:41,Night,KILM,WILMINGTON INTL, 24,,,AAL,AMERICAN AIRLINES, N776US, 1999,A-319,04A,6.0,,,A  ,4.0,D,2.0,Descent,,,,No Cloud, None,,,,,,False,False,N,, None,,ZS006,Ovenbird,No damage reported at this time.,True,True,Unknown, 1, 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,23.0,October,Ovenbird,Flying animal
974231,2019-10-02,10,2019,     ,,KGSO,PIEDMONT TRIAD INTL, 23L,,,UPS,UPS AIRLINES, N170UP, 1269,A-300,04A,1.0,34.0,46.0,A  ,4.0,D,2.0,Approach,1500.0,,,,,,,,,,False,False,N,PART NOT REPORTED,,,UNKB,Unknown bird,Struck a bird at 1500 feet on final for runway 23L. Aircraft landed without further incident and taxied to the ramp. Damage: none. SOURCE= DAILY ALERT BULLETIN. ,False,False,Unknown, , 1,,,,,Daily Report,Tower,Multi-engine,,October,Unknown flying animal,Flying animal
934931,2019-10-01,10,2019,     ,Night,KAVL,ASHEVILLE REGIONAL ARPT, 35,,,EDV,ENDEAVOR AIR, N305PQ, 5407,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Approach,4500.0,200.0,10.0,No Cloud, Fog,,,,,,False,False,N,,,,UNKB,Unknown bird,Evidence of bird strike to windshield of aircraft and wing. No visible damage.ASSUME 1 STRUCK.,False,False,Yes, , 1,,,,,FAA Form 5200-7-E,Other,Multi-engine,,October,Unknown flying animal,Flying animal
935193,2019-10-01,10,2019,18:35,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,AAL,AMERICAN AIRLINES, N850NN, 1748,B-737-800,148,43.0,10.0,1.0,A  ,4.0,D,2.0,Descent,,,,No Cloud, None,,,,,,False,False,N,, None,,T1002,Chimney swift,Aircraft reportedly struck a bird during descent to land on runway 36L at KCLT.  The aircraft landed without incident.  Evidence of the strike was found on the left wing during inspection between flights.  CLT Airside Ops personnel collected a tissue sample from the remains found that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.,True,True,Yes, , 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,18.0,October,Chimney swift,Land animal
970897,2019-10-01,10,2019,07:27,Dawn,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,AAL,AMERICAN AIRLINES, N899NN, 2071,B-737-800,148,43.0,10.0,1.0,A  ,4.0,D,2.0,Approach,,,,Some Cloud, None,,,,,,False,False,N,, None,,T1002,Chimney swift,"The inbound flight crew reported to CLT Air Traffic Control about encountering a flock of birds on short-final approach to land on runway 36L at KCLT.  The aircraft continued landing without incident.  Evidence of a strike was found on the nose of the aircraft during inspection between flights.  Unknown if the inbound flight crew were aware of the strike, but because birds were reported on short final approach it is assumed that the strike likely occurred at KCLT.  CLT Airside Ops personnel collected a tissue sample from the remains found that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.",True,True,Yes, , 1,Small,,,added species code,FAA Form 5200-7-E,Airport Operations,Multi-engine,7.0,October,Chimney swift,Land animal
973683,2019-10-01,10,2019,10:37,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,ASH,MESA AIRLINES, N511MJ, 6079,CRJ700,188,16.0,22.0,4.0,A  ,4.0,D,2.0,Take-off Run,0.0,,0.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,The flight crew reported to CLT Air Traffic Control that the aircraft struck a bird during take-off from runway 36R at KCLT.  Aircraft continued to its destination (KIAD).  CLT Airside Ops personnel inspected the departure runway but did not find any remains/evidence to collect for species ID.  Other details unknown/unreported. ADDITIONAL SOURCE= MESA NEW BIRD/ WILDLIFE STRIKE REPORT,False,False,Yes, 1, 1,Small,,,,Multiple,Airport Operations,Multi-engine,10.0,October,Unknown flying animal,Flying animal
934970,2019-10-01,10,2019,15:00,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,UAL,UNITED AIRLINES, N76504, 2072,B-737-800,148,43.0,10.0,1.0,A  ,4.0,D,2.0,Descent,,,,Some Cloud, None,,,,,,False,False,N,, None,,UNKB,Unknown bird,"The inbound flight crew reported that the aircraft struck a bird during descent to land on runway 36R at KCLT.  The aircraft landed without incident.  Evidence of the strike was reportedly found on the windshield of the aircraft.  CLT Airside Ops personnel responded to the aircraft to collect information and a sample for species identification, but remains had already been cleaned off of the aircraft and discarded by airline maintenance.  No damage was found on the aircraft.",False,False,Yes, , 1,,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,15.0,October,Unknown flying animal,Flying animal
969975,2019-09-30,9,2019,10:00,Day,KNKT,CHERRY POINT MARINE AIR CORPS AIR ST, 23f,,,FDX,FEDEX EXPRESS, N587FE, 9720,MD-11,583,39.0,,,A  ,4.0,D,3.0,Approach,75.0,150.0,,Some Cloud,,,,,,,False,False,N,,,,K5114,American kestrel,,True,False,Unknown, 1, 1,Small,,,,FAA Form 5200-7-E,Pilot,Multi-engine,10.0,September,American kestrel,Flying animal
994302,2019-09-30,9,2019,20:34,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,AAL,AMERICAN AIRLINES, N660AW, 923,A-320,04A,3.0,23.0,1.0,A  ,4.0,D,2.0,Approach,6000.0,,,,,,,,,,False,False,,PART NOT REPORTED,,,UNKB,Unknown bird,Reported a bird strike on landing runway 36L. Aircraft taxied to the ramp. Damage: not reported. BIRD STRIKE: AAL923 A320 CLT165020 AT FL060 REPORTED A BIRD STRIKE. PILOT STATED NO ASSISTANCE NEEDED AND LANDED RWY 36L WITHOUT INCIDENT. BIRD ACTIVITY INCLUDED ON ATIS. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. SOURCE= DAILY ALERT BULLETIN,False,False,Unknown, , 1,,,,*** Strike Report: XXXX-XX-XX-XXXXXX-RX( Report ID: XXXXXX  [ Comment: ] )  Merged From ( Report ID: XXXX  [ Comment: ] ) on Jul  X XXXX  X:XXPM By mahalah.e.schank@usda.gov ***   CLT-M-XXXX/XX/XX-XXXX,Multiple,Tower,Multi-engine,20.0,September,Unknown flying animal,Flying animal
973124,2019-09-29,9,2019,21:52,Night,KGSO,PIEDMONT TRIAD INTL, 5R,,,GJS,GOJET AIRLINES, N659CA, 6208,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Approach,2800.0,170.0,,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,"No damage, Captains side window. small black bird. ",False,False,Yes, 1, 1,Small,,,,FAA Form 5200-7,Other,Multi-engine,21.0,September,Unknown flying animal,Flying animal
970915,2019-09-29,9,2019,08:00,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,,,AAL,AMERICAN AIRLINES, N679AW, 1731,A-320,04A,3.0,23.0,1.0,A  ,4.0,D,2.0,Approach,250.0,148.0,,No Cloud, None,,,,,,False,False,N,, None,,T1002,Chimney swift,No damage.;  CLT AIRSIDE OPS REMARKS: aircraft landed without incident after striking a bird at 250ft AGL during approach to land on runway 18R at KCLT.  Evidence of the strike was found on the nose radome of the aircraft and CLT Airside Ops personnel collected a tissue sample that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.,True,True,No, 1, 1,Small,,,,FAA Form 5200-7-E,Pilot,Multi-engine,8.0,September,Chimney swift,Land animal
969856,2019-09-29,9,2019,19:00,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36C,,,ENY,ENVOY AIR, N830AE, 3868,EMB-135,332,13.0,1.0,10.0,A  ,3.0,D,2.0,Climb,,,10.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKB,Unknown bird,"CLT AIRSIDE OPS REMARKS: aircraft continued to destination airport (KSGF) after striking a bird during takeoff climb from runway 36C at CLT, reported to be approximately 10 miles from the airport. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ",False,False,Unknown, , 1,,,,,FAA Form 5200-7-E,Pilot,Multi-engine,19.0,September,Unknown flying animal,Flying animal
969805,2019-09-29,9,2019,21:30,Night,KGSO,PIEDMONT TRIAD INTL, 5R,,,DAL,DELTA AIR LINES, N900DE, 1639,MD-88,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Approach,1500.0,170.0,,Overcast, Rain,,,,,,False,False,N,,,,UNKB,Unknown bird,NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ,False,False,No, , 1,,,,,FAA Form 5200-7-E,Pilot,Multi-engine,21.0,September,Unknown flying animal,Flying animal
971230,2019-09-29,9,2019,17:15,Day,KEWN,COASTAL CAROLINA REGIONAL ARPT, 4,,,BUS,BUSINESS, N20364, ,C-172,226,7.0,,,A  ,1.0,A,1.0,Approach,500.0,70.0,,Some Cloud, None,,,,,,False,False,N,," None, Precautionary Landing",,K2001,Osprey,"No injuries occurred to client nor instructor. Maintenance cleared for return to active duty this morning. Appeared to be a light brown colored hawk, upon google search, it appears to have been a turkey vulture. Remains were collected by airport security and sent off. Prop Strike only, flaps, and fuselage have minimal blood/feathers on them. New Bern, NC. NOTE: OWNER/ OPERATOR= TRADEWIND AVIATION AIRCRAFT INC/ Brandon Langwell",True,True,No, 1, 1,Large,,,*** Strike Report: XXXX-XX-XX-XXXXXX-RX( Report ID: XXXXXX  [ Comment: ] )  Merged From XXXX-XX-XX-XXXXXX-RX( Report ID: XXXXXX  [ Comment: ] ) on Apr  X XXXX  X:XXPM By phyllis.r.miller@usda.gov *** ,FAA Form 5200-7-E,Pilot,Single-engine,17.0,September,Osprey,Land animal
970640,2019-09-28,9,2019,08:00,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,,,AAL,AMERICAN AIRLINES, N119US, 1982,A-320,04A,3.0,10.0,1.0,A  ,4.0,D,2.0,Landing Roll,0.0,,0.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKB,Unknown bird,Aircraft reportedly struck a bird during landing roll on runway 18R at KCLT and continued landing without incident.  Evidence of the strike was found on the windshield during post-flight inspection.  CLT Airside Ops personnel collected a tissue sample from the remains found that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.Smithsonian Wildlife Identification Comments: Odonata (dragonflies/damselflies). assume 1 struck. airport wildlife supv responded to keep strike in database. ,True,False,Yes, , 1,,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,8.0,September,Unknown flying animal,Flying animal
969704,2019-09-27,9,2019,00:25,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36C,,,AAL,AMERICAN AIRLINES, N189UW, 1956,A-321,04A,7.0,10.0,1.0,A  ,4.0,D,2.0,Approach,1200.0,145.0,5.0,No Cloud, None,,,,,,False,False,N,, None,,ZS,New World wood-warblers,"CLT AIRSIDE OPS REMARKS: Flight Crew reported striking a bird at 1,200ft AGL during approach to land on runway 36C at KCLT.  The aircraft continued landing without incident.  Evidence of the strike was found on the nose of the aircraft and CLT Airside Ops personnel collected a sample from the remains found that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft. Final approach. SI ID= Undetermined species of New World wood-warbler. ",True,True,No, , 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,0.0,September,New World wood-warblers,Flying animal
959514,2019-09-26,9,2019,23:25,Night,KRDU,RALEIGH-DURHAM INTL, 23L,,,AAL,AMERICAN AIRLINES, N945AN, 1850,B-737-800,148,43.0,10.0,1.0,A  ,4.0,D,2.0,Approach,2500.0,170.0,6.0,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,Remains on windshield,False,False,No, 1, 1,Small,,,,FAA Form 5200-7-E,Pilot,Multi-engine,23.0,September,Unknown flying animal,Flying animal
959527,2019-09-26,9,2019,10:28,,KILM,WILMINGTON INTL, 6,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,N5111,Killdeer,NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ,True,False,Unknown, , 1,Small,,,,FAA Form 5200-7-E,Carcass Found,Multi-engine,10.0,September,Killdeer,Flying animal
969638,2019-09-26,9,2019,20:50,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,JIA,PSA AIRLINES, N597NN, 5468,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Approach,3000.0,,,Some Cloud, None,,,,,,False,False,N,, None,,J2107,Blue-winged teal,The inbound flight crew reported that the aircraft struck a bird at 3000ft AGL during descent to land at KCLT.  The aircraft continued landing without incident.  Evidence of the strike was found on the nose of the aircraft during post-flight inspection.  CLT Airside Ops personnel collected a tissue sample that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.,True,True,Yes, 1, 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,20.0,September,Blue-winged teal,Land animal
949047,2019-09-25,9,2019,22:00,Night,KGSO,PIEDMONT TRIAD INTL, 32,,,PVT,PRIVATELY OWNED, N2357N, ,BE-36,123,8.0,13.0,20.0,A  ,1.0,A,1.0,Approach,500.0,100.0,4.0,No Cloud, None,,,,,,False,False,N,, None,,UNKB,Unknown bird,NOTE: OWNER/ OPERATOR= CREVISTON STEVEN ERIC/ Pete Brown. NUMBER STRUCK NOT REPORTED ASSUME 1.,False,False,Unknown, , 1,,,,,FAA Form 5200-7-E,Other,Single-engine,22.0,September,Unknown flying animal,Flying animal
948913,2019-09-24,9,2019,22:25,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,AAL,AMERICAN AIRLINES, N191US, 1030,A-321,04A,7.0,10.0,1.0,A  ,4.0,D,2.0,Approach,3600.0,210.0,12.0,Some Cloud, None,1.0,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,"CLT AIRSIDE OPS REMARKS: aircraft landed without incident.  CLT Airside Ops was not informed of the strike from either ATC or the airline, therefore no remains were collected for species identification. VALLL.",False,False,No, , 1,Small,,,,FAA Form 5200-7-E,Pilot,Multi-engine,22.0,September,Unknown flying animal,Flying animal
970910,2019-09-24,9,2019,     ,Night,KECG,ELIZABETH CITY CGAS/REGIONAL ARPT, 10,,,USCG,US COAST GUARD, C2007, CG2007,HC-130,,,,,A  ,,,,Approach,,,,No Cloud, None,4.0,,230.0,,230.0,False,False,N,," None, Precautionary Landing",,1C2101,Eastern red bat,,True,True,No, , 2-10,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,,September,Eastern red bat,Land animal
948935,2019-09-24,9,2019,23:00,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36C,,,DAL,DELTA AIR LINES, N948AT, 1899,B-717-200,148,45.0,9.0,6.0,A  ,4.0,D,2.0,Landing Roll,0.0,,0.0,No Cloud, None,,,,,,False,False,N,, None,,Z6004,Swainson's thrush,Aircraft reportedly struck a bird during landing roll on runway 36C at KCLT.  The aircraft landed without incident.  Evidence of the strike was found on the nose during inspection between flights.  CLT Airside Ops personnel collected a tissue sample from the remains found that was sent to the Smithsonian for analysis.  Inspection of the arrival runway was also completed but no other remains/evidence was found.  No damage was found on the aircraft.,True,True,Yes, , 1,Small,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,23.0,September,Swainson's thrush,Flying animal
948611,2019-09-23,9,2019,11:54,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,PDT,PIEDMONT AIRLINES, N604AE, 4975,EMB-145,332,14.0,1.0,10.0,A  ,3.0,D,2.0,Approach,500.0,,,,,,,,,,False,False,N,PART NOT REPORTED,,,UNKB,Unknown bird,"MOR Alert CLT-M-2019/09/23-0003 indicated that Piedmont Airlines 4975 reported to CLT ATC that the aircraft stuck a bird at 500ft AGL during final approach to land on runway 36L at KCLT.  The aircraft landed without incident.  CLT Airside Operations was not informed of the strike, therefor no remains were collected for species ID.  MOR indicated there was no reported damage.  Other details are unknown/unreported.",False,False,Yes, , 1,,,,,FAA Form 5200-7-E,Airport Operations,Multi-engine,11.0,September,Unknown flying animal,Flying animal
